study,genome_id,contig,location,contig_edge,product,bgc_id,author,class,GCF_c0.3,GCF_c0.4,GCF_c0.5
Singleton_et_al_2021,GCA_016717915.1,JADKET010000008,[24545:75057],FALSE,NRPS;NRPS-like;T1PKS,JADKET010000008.1.region001,Singleton,NRPS-PKS,8828,8828,8828
Singleton_et_al_2021,GCA_016717925.1,JADKEN010000001,[69264:93346],FALSE,terpene,JADKEN010000001.1.region001,Singleton,Terpene,9247,9247,9247
Singleton_et_al_2021,GCA_016717925.1,JADKEN010000005,[158791:199856],FALSE,T3PKS,JADKEN010000005.1.region001,Singleton,PKS,9432,9432,9432
Singleton_et_al_2021,GCA_016717965.1,JADKEP010000009,[87853:108753],FALSE,terpene,JADKEP010000009.1.region001,Singleton,Terpene,6042,6042,6042
Singleton_et_al_2021,GCA_016717985.1,JADKEQ010000017,[0:18166],TRUE,terpene,JADKEQ010000017.1.region001,Singleton,Terpene,7007,7007,7007
Singleton_et_al_2021,GCA_016718005.1,JADKEJ010000001,[249839:290946],FALSE,T3PKS;terpene,JADKEJ010000001.1.region001,Singleton,Other,8350,8350,8350
Singleton_et_al_2021,GCA_016718005.1,JADKEJ010000010,[127837:168989],FALSE,arylpolyene,JADKEJ010000010.1.region001,Singleton,Other,8349,8349,8349
Singleton_et_al_2021,GCA_016718005.1,JADKEJ010000021,[9:35690],FALSE,arylpolyene,JADKEJ010000021.1.region001,Singleton,Other,6812,6812,6812
Singleton_et_al_2021,GCA_016718005.1,JADKEJ010000021,[260846:301992],FALSE,resorcinol,JADKEJ010000021.1.region002,Singleton,Other,6809,6809,6809
Singleton_et_al_2021,GCA_016718005.1,JADKEJ010000021,[336188:379395],FALSE,arylpolyene,JADKEJ010000021.1.region003,Singleton,Other,8925,8925,8925
Singleton_et_al_2021,GCA_016718015.1,JADKEM010000001,[1598265:1639411],FALSE,T3PKS,JADKEM010000001.1.region001,Singleton,PKS,9213,9213,9213
Singleton_et_al_2021,GCA_016718015.1,JADKEM010000004,[69547:89799],FALSE,RRE-containing,JADKEM010000004.1.region001,Singleton,RiPP,9214,9214,9214
Singleton_et_al_2021,GCA_016718015.1,JADKEM010000005,[261410:310291],FALSE,arylpolyene,JADKEM010000005.1.region001,Singleton,Other,6367,9215,5935
Singleton_et_al_2021,GCA_016718015.1,JADKEM010000008,[146456:167104],FALSE,terpene,JADKEM010000008.1.region001,Singleton,Terpene,9246,9246,9246
Singleton_et_al_2021,GCA_016718035.1,JADKEK010000002,[454829:475675],FALSE,terpene,JADKEK010000002.1.region001,Singleton,Terpene,9819,9819,9819
Singleton_et_al_2021,GCA_016718045.1,JADKEI010000002,[285147:337019],FALSE,T1PKS,JADKEI010000002.1.region001,Singleton,PKS,6023,6023,6023
Singleton_et_al_2021,GCA_016718045.1,JADKEI010000013,[84617:106220],FALSE,ranthipeptide,JADKEI010000013.1.region001,Singleton,RiPP,5783,5783,5783
Singleton_et_al_2021,GCA_016718045.1,JADKEI010000025,[12301:23093],FALSE,RiPP-like,JADKEI010000025.1.region001,Singleton,RiPP,8725,8725,8725
Singleton_et_al_2021,GCA_016718045.1,JADKEI010000025,[482069:529899],FALSE,T1PKS,JADKEI010000025.1.region002,Singleton,PKS,5784,5784,5784
Singleton_et_al_2021,GCA_016718065.1,JADKEL010000007,[297719:318556],FALSE,terpene,JADKEL010000007.1.region001,Singleton,Terpene,9242,9242,9242
Singleton_et_al_2021,GCA_016718105.1,JADKEG010000001,[2107594:2170304],FALSE,arylpolyene;resorcinol,JADKEG010000001.1.region001,Singleton,Other,8159,9710,6635
Singleton_et_al_2021,GCA_016718105.1,JADKEG010000006,[762618:783455],FALSE,terpene,JADKEG010000006.1.region001,Singleton,Terpene,8888,6637,9709
Singleton_et_al_2021,GCA_016718105.1,JADKEG010000008,[127182:168283],FALSE,T3PKS,JADKEG010000008.1.region001,Singleton,PKS,6965,6965,6965
Singleton_et_al_2021,GCA_016718115.1,JADKEE010000001,[1140239:1161964],FALSE,terpene,JADKEE010000001.1.region001,Singleton,Terpene,3597,3597,3597
Singleton_et_al_2021,GCA_016718115.1,JADKEE010000001,[2612470:2656499],FALSE,NRPS,JADKEE010000001.1.region002,Singleton,NRPS,9218,3598,3598
Singleton_et_al_2021,GCA_016718115.1,JADKEE010000001,[2699207:2710068],FALSE,RiPP-like,JADKEE010000001.1.region003,Singleton,RiPP,8977,8977,8977
Singleton_et_al_2021,GCA_016718115.1,JADKEE010000003,[269875:290967],FALSE,terpene,JADKEE010000003.1.region001,Singleton,Terpene,9220,9220,9220
Singleton_et_al_2021,GCA_016718125.1,JADKED010000002,[583427:624573],FALSE,T3PKS,JADKED010000002.1.region001,Singleton,PKS,9213,9213,9213
Singleton_et_al_2021,GCA_016718125.1,JADKED010000004,[16808:37060],FALSE,RRE-containing,JADKED010000004.1.region001,Singleton,RiPP,9214,9214,9214
Singleton_et_al_2021,GCA_016718125.1,JADKED010000005,[273989:322870],FALSE,arylpolyene,JADKED010000005.1.region001,Singleton,Other,6367,9215,5935
Singleton_et_al_2021,GCA_016718125.1,JADKED010000014,[429480:446485],TRUE,terpene,JADKED010000014.1.region001,Singleton,Terpene,9246,9246,9246
Singleton_et_al_2021,GCA_016718135.1,JADKEF010000001,[339462:382243],FALSE,NRPS-like,JADKEF010000001.1.region001,Singleton,NRPS,9221,9221,11371
Singleton_et_al_2021,GCA_016718135.1,JADKEF010000002,[22732:43614],FALSE,terpene,JADKEF010000002.1.region001,Singleton,Terpene,6994,6994,6994
Singleton_et_al_2021,GCA_016718135.1,JADKEF010000017,[295744:339482],FALSE,NRPS-like,JADKEF010000017.1.region001,Singleton,NRPS,6246,7511,7032
Singleton_et_al_2021,GCA_016718155.1,JADKEH010000001,[350237:372074],FALSE,terpene,JADKEH010000001.1.region001,Singleton,Terpene,9227,9158,9158
Singleton_et_al_2021,GCA_016718155.1,JADKEH010000002,[6016:67333],FALSE,acyl_amino_acids,JADKEH010000002.1.region001,Singleton,Other,9228,9228,9228
Singleton_et_al_2021,GCA_016718155.1,JADKEH010000002,[333677:344610],FALSE,RiPP-like,JADKEH010000002.1.region002,Singleton,RiPP,9229,5829,6536
Singleton_et_al_2021,GCA_016718155.1,JADKEH010000033,[0:22209],TRUE,T3PKS,JADKEH010000033.1.region001,Singleton,PKS,9230,9230,9230
Singleton_et_al_2021,GCA_016718155.1,JADKEH010000047,[67858:98238],FALSE,betalactone,JADKEH010000047.1.region001,Singleton,Other,9231,9231,9157
Singleton_et_al_2021,GCA_016718205.1,JADKEB010000005,[38842:59685],FALSE,terpene,JADKEB010000005.1.region001,Singleton,Terpene,9207,7682,7682
Singleton_et_al_2021,GCA_016718205.1,JADKEB010000011,[69974:91135],FALSE,terpene,JADKEB010000011.1.region001,Singleton,Terpene,9208,9208,9208
Singleton_et_al_2021,GCA_016718215.1,JADKDY010000001,[600030:629550],FALSE,betalactone,JADKDY010000001.1.region001,Singleton,Other,6071,6071,6071
Singleton_et_al_2021,GCA_016718215.1,JADKDY010000002,[90132:132586],FALSE,NRPS-like,JADKDY010000002.1.region001,Singleton,NRPS,5815,5815,5815
Singleton_et_al_2021,GCA_016718215.1,JADKDY010000019,[0:18280],TRUE,RRE-containing,JADKDY010000019.1.region001,Singleton,RiPP,9202,9202,9202
Singleton_et_al_2021,GCA_016718245.1,JADKEC010000007,[165110:175977],FALSE,RiPP-like,JADKEC010000007.1.region001,Singleton,RiPP,9590,9590,9209
Singleton_et_al_2021,GCA_016718245.1,JADKEC010000009,[19580:42617],FALSE,betalactone,JADKEC010000009.1.region001,Singleton,Other,7207,7207,7207
Singleton_et_al_2021,GCA_016718245.1,JADKEC010000013,[350362:372029],FALSE,terpene,JADKEC010000013.1.region001,Singleton,Terpene,9586,6549,6549
Singleton_et_al_2021,GCA_016718245.1,JADKEC010000013,[454383:465235],FALSE,RiPP-like,JADKEC010000013.1.region002,Singleton,RiPP,9212,9212,9212
Singleton_et_al_2021,GCA_016718265.1,JADKDZ010000003,[245108:286398],FALSE,arylpolyene,JADKDZ010000003.1.region001,Singleton,Other,8215,8215,9203
Singleton_et_al_2021,GCA_016718265.1,JADKDZ010000004,[12700:23543],FALSE,RiPP-like,JADKDZ010000004.1.region001,Singleton,RiPP,9204,9204,9204
Singleton_et_al_2021,GCA_016718265.1,JADKDZ010000007,[57076:79027],FALSE,terpene,JADKDZ010000007.1.region001,Singleton,Terpene,9205,9205,9205
Singleton_et_al_2021,GCA_016718275.1,JADKEA010000003,[30395:51346],FALSE,terpene,JADKEA010000003.1.region001,Singleton,Terpene,9206,9206,9206
Singleton_et_al_2021,GCA_016718305.1,JADKDW010000006,[94115:114949],FALSE,terpene,JADKDW010000006.1.region001,Singleton,Terpene,6051,6051,9194
Singleton_et_al_2021,GCA_016718315.1,JADKDV010000002,[352431:394192],FALSE,NRPS-like,JADKDV010000002.1.region001,Singleton,NRPS,7309,7309,7309
Singleton_et_al_2021,GCA_016718315.1,JADKDV010000002,[791076:801922],FALSE,RiPP-like,JADKDV010000002.1.region002,Singleton,RiPP,7308,7308,7308
Singleton_et_al_2021,GCA_016718315.1,JADKDV010000003,[81098:103305],FALSE,terpene,JADKDV010000003.1.region001,Singleton,Terpene,7312,7312,7312
Singleton_et_al_2021,GCA_016718315.1,JADKDV010000003,[824595:835477],FALSE,RiPP-like,JADKDV010000003.1.region002,Singleton,RiPP,9646,9646,9646
Singleton_et_al_2021,GCA_016718315.1,JADKDV010000004,[179219:187865],FALSE,RiPP-like,JADKDV010000004.1.region001,Singleton,RiPP,7311,7311,7311
Singleton_et_al_2021,GCA_016718315.1,JADKDV010000004,[241254:282367],FALSE,T3PKS,JADKDV010000004.1.region002,Singleton,PKS,9647,9647,9647
Singleton_et_al_2021,GCA_016718315.1,JADKDV010000004,[626116:636977],FALSE,RiPP-like,JADKDV010000004.1.region003,Singleton,RiPP,9642,9642,9642
Singleton_et_al_2021,GCA_016718315.1,JADKDV010000005,[530247:573394],FALSE,NRPS-like,JADKDV010000005.1.region001,Singleton,NRPS,8223,8223,8223
Singleton_et_al_2021,GCA_016718345.1,JADKDN010000004,[205922:226762],FALSE,terpene,JADKDN010000004.1.region001,Singleton,Terpene,9172,9172,9172
Singleton_et_al_2021,GCA_016718345.1,JADKDN010000008,[5168:26311],FALSE,terpene,JADKDN010000008.1.region001,Singleton,Terpene,9015,9015,9015
Singleton_et_al_2021,GCA_016718365.1,JADKDO010000001,[99243:119810],FALSE,terpene,JADKDO010000001.1.region001,Singleton,Terpene,9819,9819,9819
Singleton_et_al_2021,GCA_016718385.1,JADKDK010000001,[63631:105365],FALSE,NRPS-like,JADKDK010000001.1.region001,Singleton,NRPS,9159,9159,9159
Singleton_et_al_2021,GCA_016718385.1,JADKDK010000001,[167275:198511],FALSE,betalactone,JADKDK010000001.1.region002,Singleton,Other,5837,5837,5837
Singleton_et_al_2021,GCA_016718385.1,JADKDK010000001,[427795:438662],FALSE,RiPP-like,JADKDK010000001.1.region003,Singleton,RiPP,5838,8475,8475
Singleton_et_al_2021,GCA_016718385.1,JADKDK010000008,[0:13627],TRUE,RRE-containing,JADKDK010000008.1.region001,Singleton,RiPP,9162,9162,9162
Singleton_et_al_2021,GCA_016718385.1,JADKDK010000010,[0:44580],TRUE,hserlactone;NRPS;NRPS-like,JADKDK010000010.1.region001,Singleton,Other,9163,9163,5839
Singleton_et_al_2021,GCA_016718405.1,JADKDJ010000003,[40988:102305],FALSE,acyl_amino_acids,JADKDJ010000003.1.region001,Singleton,Other,9228,9228,9228
Singleton_et_al_2021,GCA_016718405.1,JADKDJ010000003,[263620:274601],FALSE,RiPP-like,JADKDJ010000003.1.region002,Singleton,RiPP,9229,5829,6603
Singleton_et_al_2021,GCA_016718405.1,JADKDJ010000005,[182202:223225],FALSE,arylpolyene,JADKDJ010000005.1.region001,Singleton,Other,9156,9156,9156
Singleton_et_al_2021,GCA_016718405.1,JADKDJ010000008,[194078:222484],FALSE,betalactone,JADKDJ010000008.1.region001,Singleton,Other,9231,9231,9157
Singleton_et_al_2021,GCA_016718405.1,JADKDJ010000033,[398477:420300],FALSE,terpene,JADKDJ010000033.1.region001,Singleton,Terpene,9227,9158,9158
Singleton_et_al_2021,GCA_016718415.1,JADKDH010000001,[790270:876542],FALSE,NRPS;NRPS-like;T1PKS,JADKDH010000001.1.region001,Singleton,NRPS-PKS,6294,9148,9148
Singleton_et_al_2021,GCA_016718415.1,JADKDH010000006,[77794:98637],FALSE,terpene,JADKDH010000006.1.region001,Singleton,Terpene,9149,9149,9149
Singleton_et_al_2021,GCA_016718415.1,JADKDH010000011,[148008:194451],FALSE,arylpolyene,JADKDH010000011.1.region001,Singleton,Other,6295,6295,9150
Singleton_et_al_2021,GCA_016718415.1,JADKDH010000027,[0:32625],TRUE,arylpolyene;resorcinol,JADKDH010000027.1.region001,Singleton,Other,9151,9151,9151
Singleton_et_al_2021,GCA_016718425.1,JADKDI010000001,[370349:411402],FALSE,T3PKS,JADKDI010000001.1.region001,Singleton,PKS,7199,7199,7199
Singleton_et_al_2021,GCA_016718425.1,JADKDI010000016,[79418:99697],FALSE,RRE-containing,JADKDI010000016.1.region001,Singleton,RiPP,9663,9663,9663
Singleton_et_al_2021,GCA_016718465.1,JADKDG010000003,[88962:109805],FALSE,terpene,JADKDG010000003.1.region001,Singleton,Terpene,9146,9146,9146
Singleton_et_al_2021,GCA_016718465.1,JADKDG010000003,[256551:280853],FALSE,lanthipeptide-class-i,JADKDG010000003.1.region002,Singleton,RiPP,6062,6062,6062
Singleton_et_al_2021,GCA_016718485.1,JADKDF010000004,[224139:267295],FALSE,NRPS-like,JADKDF010000004.1.region001,Singleton,NRPS,9141,9141,9141
Singleton_et_al_2021,GCA_016718485.1,JADKDF010000009,[71817:116923],FALSE,hglE-KS,JADKDF010000009.1.region001,Singleton,PKS,5951,5951,5951
Singleton_et_al_2021,GCA_016718485.1,JADKDF010000009,[119018:141412],FALSE,lassopeptide,JADKDF010000009.1.region002,Singleton,RiPP,9143,9143,9143
Singleton_et_al_2021,GCA_016718485.1,JADKDF010000013,[69313:111683],FALSE,NRPS-like,JADKDF010000013.1.region001,Singleton,NRPS,6711,6711,6711
Singleton_et_al_2021,GCA_016718485.1,JADKDF010000074,[27618:47921],FALSE,RRE-containing,JADKDF010000074.1.region001,Singleton,RiPP,8646,8646,8646
Singleton_et_al_2021,GCA_016718505.1,JADKDE010000001,[246816:267653],FALSE,terpene,JADKDE010000001.1.region001,Singleton,Terpene,9789,9789,9789
Singleton_et_al_2021,GCA_016718505.1,JADKDE010000001,[1050579:1091378],TRUE,arylpolyene,JADKDE010000001.1.region002,Singleton,Other,9140,9140,9790
Singleton_et_al_2021,GCA_016718525.1,JADKDD010000002,[430:11234],FALSE,RiPP-like,JADKDD010000002.1.region001,Singleton,RiPP,9135,9135,9135
Singleton_et_al_2021,GCA_016718525.1,JADKDD010000002,[969263:980130],FALSE,RiPP-like,JADKDD010000002.1.region002,Singleton,RiPP,9136,9590,9209
Singleton_et_al_2021,GCA_016718525.1,JADKDD010000002,[1000264:1024206],FALSE,betalactone,JADKDD010000002.1.region003,Singleton,Other,7207,7207,7207
Singleton_et_al_2021,GCA_016718525.1,JADKDD010000002,[1596780:1618453],FALSE,terpene,JADKDD010000002.1.region004,Singleton,Terpene,9586,6654,8164
Singleton_et_al_2021,GCA_016718545.1,JADKDC010000001,[482521:528378],FALSE,arylpolyene;resorcinol,JADKDC010000001.1.region001,Singleton,Other,6775,6775,9131
Singleton_et_al_2021,GCA_016718545.1,JADKDC010000003,[455384:516292],FALSE,NRPS;T1PKS,JADKDC010000003.1.region001,Singleton,NRPS-PKS,6901,6901,9132
Singleton_et_al_2021,GCA_016718545.1,JADKDC010000005,[83410:104253],FALSE,terpene,JADKDC010000005.1.region001,Singleton,Terpene,8247,8247,8247
Singleton_et_al_2021,GCA_016718545.1,JADKDC010000010,[1652:48031],FALSE,arylpolyene,JADKDC010000010.1.region001,Singleton,Other,6776,6776,9134
Singleton_et_al_2021,GCA_016718555.1,JADKDB010000003,[0:15374],TRUE,RRE-containing,JADKDB010000003.1.region001,Singleton,RiPP,6076,6076,6076
Singleton_et_al_2021,GCA_016718555.1,JADKDB010000004,[335690:346647],FALSE,RiPP-like,JADKDB010000004.1.region001,Singleton,RiPP,6815,6629,6629
Singleton_et_al_2021,GCA_016718555.1,JADKDB010000006,[229936:251713],FALSE,terpene,JADKDB010000006.1.region001,Singleton,Terpene,6814,6628,6628
Singleton_et_al_2021,GCA_016718555.1,JADKDB010000010,[112473:125991],TRUE,RRE-containing,JADKDB010000010.1.region001,Singleton,RiPP,9130,9532,6073
Singleton_et_al_2021,GCA_016718565.1,JADKCZ010000001,[113390:132859],FALSE,RRE-containing,JADKCZ010000001.1.region001,Singleton,RiPP,9114,9875,9114
Singleton_et_al_2021,GCA_016718565.1,JADKCZ010000001,[451412:472126],FALSE,RRE-containing,JADKCZ010000001.1.region002,Singleton,RiPP,9874,9874,9874
Singleton_et_al_2021,GCA_016718565.1,JADKCZ010000001,[1368279:1409356],FALSE,T3PKS,JADKCZ010000001.1.region003,Singleton,PKS,9873,9873,9873
Singleton_et_al_2021,GCA_016718565.1,JADKCZ010000003,[0:26615],TRUE,ranthipeptide,JADKCZ010000003.1.region001,Singleton,RiPP,9876,9117,9117
Singleton_et_al_2021,GCA_016718565.1,JADKCZ010000003,[460412:482709],FALSE,thioamitides,JADKCZ010000003.1.region002,Singleton,Other,9118,9118,9118
Singleton_et_al_2021,GCA_016718565.1,JADKCZ010000005,[222632:233511],FALSE,RiPP-like,JADKCZ010000005.1.region001,Singleton,RiPP,9869,9869,9869
Singleton_et_al_2021,GCA_016718565.1,JADKCZ010000005,[602065:643313],FALSE,T3PKS,JADKCZ010000005.1.region002,Singleton,PKS,9120,9120,9120
Singleton_et_al_2021,GCA_016718565.1,JADKCZ010000008,[1330:27132],FALSE,betalactone,JADKCZ010000008.1.region001,Singleton,Other,9870,9870,9870
Singleton_et_al_2021,GCA_016718565.1,JADKCZ010000009,[1565:18738],TRUE,betalactone,JADKCZ010000009.1.region001,Singleton,Other,9870,9870,9870
Singleton_et_al_2021,GCA_016718565.1,JADKCZ010000018,[285527:296397],FALSE,RiPP-like,JADKCZ010000018.1.region001,Singleton,RiPP,9123,9123,9123
Singleton_et_al_2021,GCA_016718605.1,JADKCY010000002,[1156456:1197632],FALSE,T3PKS,JADKCY010000002.1.region001,Singleton,PKS,9111,9111,9111
Singleton_et_al_2021,GCA_016718605.1,JADKCY010000002,[1811867:1866414],FALSE,NRPS;T1PKS,JADKCY010000002.1.region002,Singleton,NRPS-PKS,9112,9112,9112
Singleton_et_al_2021,GCA_016718605.1,JADKCY010000011,[117307:128153],FALSE,RiPP-like,JADKCY010000011.1.region001,Singleton,RiPP,9113,9113,9113
Singleton_et_al_2021,GCA_016718615.1,JADKDA010000001,[403442:424285],FALSE,terpene,JADKDA010000001.1.region001,Singleton,Terpene,6487,6487,5989
Singleton_et_al_2021,GCA_016718615.1,JADKDA010000003,[438984:506378],FALSE,arylpolyene;resorcinol,JADKDA010000003.1.region001,Singleton,Other,6749,5990,7078
Singleton_et_al_2021,GCA_016718615.1,JADKDA010000004,[47449:97991],FALSE,NRPS;NRPS-like;T1PKS,JADKDA010000004.1.region001,Singleton,NRPS-PKS,5991,5991,5991
Singleton_et_al_2021,GCA_016718635.1,JADKCW010000006,[324841:365894],FALSE,T3PKS,JADKCW010000006.1.region001,Singleton,PKS,9103,9103,6110
Singleton_et_al_2021,GCA_016718635.1,JADKCW010000021,[153844:165086],FALSE,butyrolactone,JADKCW010000021.1.region001,Singleton,Other,9791,9791,9791
Singleton_et_al_2021,GCA_016718635.1,JADKCW010000021,[541363:561609],FALSE,RRE-containing,JADKCW010000021.1.region002,Singleton,RiPP,6108,6108,6108
Singleton_et_al_2021,GCA_016718635.1,JADKCW010000035,[327642:370408],FALSE,NRPS-like,JADKCW010000035.1.region001,Singleton,NRPS,6111,6111,6111
Singleton_et_al_2021,GCA_016718655.1,JADKCV010000001,[146652:167495],FALSE,terpene,JADKCV010000001.1.region001,Singleton,Terpene,8947,9039,9039
Singleton_et_al_2021,GCA_016718655.1,JADKCV010000041,[0:36004],TRUE,NRPS;NRPS-like;T1PKS,JADKCV010000041.1.region001,Singleton,NRPS-PKS,9101,9101,8149
Singleton_et_al_2021,GCA_016718655.1,JADKCV010000048,[6552:29725],TRUE,NRPS-like,JADKCV010000048.1.region001,Singleton,NRPS,9102,9102,9102
Singleton_et_al_2021,GCA_016718685.1,JADKCX010000003,[87026:130326],FALSE,NRPS-like,JADKCX010000003.1.region001,Singleton,NRPS,9107,9107,9107
Singleton_et_al_2021,GCA_016718685.1,JADKCX010000009,[59009:79846],FALSE,terpene,JADKCX010000009.1.region001,Singleton,Terpene,9108,9108,9108
Singleton_et_al_2021,GCA_016718685.1,JADKCX010000017,[34818:75907],FALSE,T3PKS,JADKCX010000017.1.region001,Singleton,PKS,9109,9109,9109
Singleton_et_al_2021,GCA_016718685.1,JADKCX010000067,[0:18013],TRUE,arylpolyene,JADKCX010000067.1.region001,Singleton,Other,9110,9110,9110
Singleton_et_al_2021,GCA_016718695.1,JADKCT010000014,[452967:473813],FALSE,terpene,JADKCT010000014.1.region001,Singleton,Terpene,9819,9819,9819
Singleton_et_al_2021,GCA_016718725.1,JADKCU010000003,[226036:246306],FALSE,RRE-containing,JADKCU010000003.1.region001,Singleton,RiPP,9660,9660,9660
Singleton_et_al_2021,GCA_016718725.1,JADKCU010000040,[24541:45378],FALSE,terpene,JADKCU010000040.1.region001,Singleton,Terpene,9661,9661,9661
Singleton_et_al_2021,GCA_016718745.1,JADKCR010000001,[756755:777592],FALSE,terpene,JADKCR010000001.1.region001,Singleton,Terpene,8888,6637,9709
Singleton_et_al_2021,GCA_016718745.1,JADKCR010000006,[50622:91675],FALSE,T3PKS,JADKCR010000006.1.region001,Singleton,PKS,7069,7069,7069
Singleton_et_al_2021,GCA_016718745.1,JADKCR010000022,[8360:71154],FALSE,arylpolyene;resorcinol,JADKCR010000022.1.region001,Singleton,Other,8159,9710,9710
Singleton_et_al_2021,GCA_016718755.1,JADKCS010000005,[195255:236386],FALSE,arylpolyene,JADKCS010000005.1.region001,Singleton,Other,7991,7991,7991
Singleton_et_al_2021,GCA_016718755.1,JADKCS010000009,[53319:94525],FALSE,arylpolyene,JADKCS010000009.1.region001,Singleton,Other,7990,7990,7990
Singleton_et_al_2021,GCA_016718755.1,JADKCS010000014,[44529:73159],TRUE,arylpolyene,JADKCS010000014.1.region001,Singleton,Other,6837,6837,9094
Singleton_et_al_2021,GCA_016718755.1,JADKCS010000032,[365474:403929],TRUE,T3PKS,JADKCS010000032.1.region001,Singleton,PKS,6835,6835,6835
Singleton_et_al_2021,GCA_016718755.1,JADKCS010000038,[0:37607],TRUE,arylpolyene;resorcinol,JADKCS010000038.1.region001,Singleton,Other,6836,6836,6836
Singleton_et_al_2021,GCA_016718775.1,JADKCQ010000001,[372841:383693],FALSE,RiPP-like,JADKCQ010000001.1.region001,Singleton,RiPP,9084,4956,8699
Singleton_et_al_2021,GCA_016718775.1,JADKCQ010000009,[6016:16868],FALSE,RiPP-like,JADKCQ010000009.1.region001,Singleton,RiPP,9084,4956,9724
Singleton_et_al_2021,GCA_016718775.1,JADKCQ010000014,[77394:119846],FALSE,LAP,JADKCQ010000014.1.region001,Singleton,RiPP,8172,8172,8172
Singleton_et_al_2021,GCA_016718775.1,JADKCQ010000015,[9434:50117],TRUE,arylpolyene,JADKCQ010000015.1.region001,Singleton,Other,9086,9086,9086
Singleton_et_al_2021,GCA_016718775.1,JADKCQ010000028,[174617:196268],FALSE,terpene,JADKCQ010000028.1.region001,Singleton,Terpene,9087,9723,9718
Singleton_et_al_2021,GCA_016718775.1,JADKCQ010000031,[203065:244256],FALSE,arylpolyene,JADKCQ010000031.1.region001,Singleton,Other,9088,9652,7146
