study,genome_id,contig,complete,type,iterative,contig_edge,product,bgc_id,location_start,location_end,author
Singleton_et_al_2021,GCA_016710985.1,JADJTX010000002,TRUE,nrps,FALSE,FALSE,NRPS,JADJTX010000002.region001,297458,301295,Singleton
Singleton_et_al_2021,GCA_016710985.1,JADJTX010000015,TRUE,nrps,FALSE,TRUE,NRPS NRPS-like,JADJTX010000015.region001,98810,101942,Singleton
Singleton_et_al_2021,GCA_016710985.1,JADJTX010000022,FALSE,unknown,FALSE,TRUE,NRPS,JADJTX010000022.region001,56085,56763,Singleton
Singleton_et_al_2021,GCA_016710985.1,JADJTX010000022,FALSE,nrps,FALSE,TRUE,NRPS,JADJTX010000022.region001,58477,59347,Singleton
Singleton_et_al_2021,GCA_016710985.1,JADJTX010000022,TRUE,nrps,FALSE,TRUE,NRPS,JADJTX010000022.region001,60320,61559,Singleton
Singleton_et_al_2021,GCA_016710985.1,JADJTX010000022,FALSE,nrps,FALSE,TRUE,NRPS,JADJTX010000022.region001,61613,62492,Singleton
Singleton_et_al_2021,GCA_016710985.1,JADJTX010000022,FALSE,unknown,FALSE,TRUE,NRPS,JADJTX010000022.region001,64769,64970,Singleton
Singleton_et_al_2021,GCA_016710985.1,JADJTX010000022,TRUE,nrps,FALSE,TRUE,NRPS,JADJTX010000022.region001,65359,68157,Singleton
Singleton_et_al_2021,GCA_016710985.1,JADJTX010000022,FALSE,unknown,FALSE,TRUE,NRPS,JADJTX010000022.region001,68579,69110,Singleton
Singleton_et_al_2021,GCA_016710985.1,JADJTX010000022,TRUE,nrps,FALSE,TRUE,NRPS,JADJTX010000022.region001,69979,74614,Singleton
Singleton_et_al_2021,GCA_016710985.1,JADJTX010000022,TRUE,nrps,FALSE,TRUE,NRPS,JADJTX010000022.region001,75182,79244,Singleton
Singleton_et_al_2021,GCA_016710985.1,JADJTX010000022,FALSE,nrps,FALSE,TRUE,NRPS,JADJTX010000022.region001,79772,80429,Singleton
Singleton_et_al_2021,GCA_016710985.1,JADJTX010000022,TRUE,nrps,FALSE,TRUE,NRPS,JADJTX010000022.region001,81151,82879,Singleton
Singleton_et_al_2021,GCA_016710985.1,JADJTX010000022,FALSE,nrps,FALSE,TRUE,NRPS,JADJTX010000022.region001,83213,83816,Singleton
Singleton_et_al_2021,GCA_016710985.1,JADJTX010000025,TRUE,nrps,FALSE,TRUE,NRPS T1PKS,JADJTX010000025.region001,97224,100020,Singleton
Singleton_et_al_2021,GCA_016710995.1,JADJTV010000001,FALSE,unknown,FALSE,FALSE,hserlactone,JADJTV010000001.region001,337050,337230,Singleton
Singleton_et_al_2021,GCA_016710995.1,JADJTV010000001,FALSE,pks,FALSE,FALSE,hserlactone,JADJTV010000001.region001,339414,339915,Singleton
Singleton_et_al_2021,GCA_016710995.1,JADJTV010000004,FALSE,pks,FALSE,FALSE,hglE-KS ranthipeptide RRE-containing,JADJTV010000004.region001,318158,318692,Singleton
Singleton_et_al_2021,GCA_016710995.1,JADJTV010000004,TRUE,pks,FALSE,FALSE,hglE-KS ranthipeptide RRE-containing,JADJTV010000004.region001,359494,363034,Singleton
Singleton_et_al_2021,GCA_016710995.1,JADJTV010000004,FALSE,pks,FALSE,FALSE,hglE-KS ranthipeptide RRE-containing,JADJTV010000004.region001,363862,364531,Singleton
Singleton_et_al_2021,GCA_016710995.1,JADJTV010000004,FALSE,pks,FALSE,FALSE,hglE-KS ranthipeptide RRE-containing,JADJTV010000004.region001,364770,367407,Singleton
Singleton_et_al_2021,GCA_016710995.1,JADJTV010000004,FALSE,nrps,FALSE,FALSE,betalactone,JADJTV010000004.region002,494414,495689,Singleton
Singleton_et_al_2021,GCA_016710995.1,JADJTV010000004,FALSE,nrps,FALSE,FALSE,betalactone,JADJTV010000004.region002,503581,504961,Singleton
Singleton_et_al_2021,GCA_016710995.1,JADJTV010000004,FALSE,unknown,FALSE,FALSE,NRPS-like,JADJTV010000004.region003,566227,566437,Singleton
Singleton_et_al_2021,GCA_016710995.1,JADJTV010000004,FALSE,unknown,FALSE,FALSE,NRPS-like,JADJTV010000004.region003,566659,567988,Singleton
Singleton_et_al_2021,GCA_016710995.1,JADJTV010000005,FALSE,nrps,FALSE,FALSE,arylpolyene,JADJTV010000005.region001,706872,708102,Singleton
Singleton_et_al_2021,GCA_016710995.1,JADJTV010000005,FALSE,pks,FALSE,FALSE,arylpolyene,JADJTV010000005.region001,715760,716234,Singleton
Singleton_et_al_2021,GCA_016710995.1,JADJTV010000005,FALSE,pks,TRUE,FALSE,arylpolyene,JADJTV010000005.region001,717066,717957,Singleton
Singleton_et_al_2021,GCA_016710995.1,JADJTV010000005,FALSE,unknown,FALSE,FALSE,arylpolyene,JADJTV010000005.region001,724044,724257,Singleton
Singleton_et_al_2021,GCA_016710995.1,JADJTV010000005,FALSE,unknown,FALSE,FALSE,arylpolyene,JADJTV010000005.region001,726961,727336,Singleton
Singleton_et_al_2021,GCA_016710995.1,JADJTV010000005,FALSE,nrps,FALSE,FALSE,arylpolyene,JADJTV010000005.region001,728727,729441,Singleton
Singleton_et_al_2021,GCA_016710995.1,JADJTV010000005,FALSE,pks,FALSE,FALSE,terpene,JADJTV010000005.region002,924946,925312,Singleton
Singleton_et_al_2021,GCA_016711005.1,JADJTU010000001,FALSE,unknown,FALSE,FALSE,arylpolyene resorcinol,JADJTU010000001.region001,842336,842483,Singleton
Singleton_et_al_2021,GCA_016711005.1,JADJTU010000001,FALSE,pks,TRUE,FALSE,arylpolyene resorcinol,JADJTU010000001.region001,842939,843932,Singleton
Singleton_et_al_2021,GCA_016711005.1,JADJTU010000001,FALSE,pks,TRUE,FALSE,arylpolyene resorcinol,JADJTU010000001.region001,850650,851409,Singleton
Singleton_et_al_2021,GCA_016711005.1,JADJTU010000001,FALSE,unknown,FALSE,FALSE,arylpolyene resorcinol,JADJTU010000001.region001,851876,852080,Singleton
Singleton_et_al_2021,GCA_016711005.1,JADJTU010000001,FALSE,unknown,FALSE,FALSE,arylpolyene resorcinol,JADJTU010000001.region001,858849,859050,Singleton
Singleton_et_al_2021,GCA_016711005.1,JADJTU010000001,FALSE,pks,TRUE,FALSE,arylpolyene resorcinol,JADJTU010000001.region001,859090,860074,Singleton
Singleton_et_al_2021,GCA_016711005.1,JADJTU010000001,FALSE,pks,FALSE,FALSE,arylpolyene resorcinol,JADJTU010000001.region001,860774,861131,Singleton
Singleton_et_al_2021,GCA_016711005.1,JADJTU010000001,FALSE,nrps,FALSE,FALSE,arylpolyene resorcinol,JADJTU010000001.region001,867055,867817,Singleton
Singleton_et_al_2021,GCA_016711005.1,JADJTU010000014,FALSE,unknown,FALSE,FALSE,terpene,JADJTU010000014.region001,184798,184975,Singleton
Singleton_et_al_2021,GCA_016711005.1,JADJTU010000014,FALSE,nrps,FALSE,FALSE,terpene,JADJTU010000014.region001,187617,188763,Singleton
Singleton_et_al_2021,GCA_016711045.1,JADJTT010000003,FALSE,pks,FALSE,FALSE,hglE-KS,JADJTT010000003.region001,443668,445051,Singleton
Singleton_et_al_2021,GCA_016711045.1,JADJTT010000003,FALSE,unknown,FALSE,FALSE,hglE-KS,JADJTT010000003.region001,445867,446074,Singleton
Singleton_et_al_2021,GCA_016711045.1,JADJTT010000003,FALSE,unknown,FALSE,FALSE,hglE-KS,JADJTT010000003.region001,446200,446407,Singleton
Singleton_et_al_2021,GCA_016711045.1,JADJTT010000003,FALSE,unknown,FALSE,FALSE,hglE-KS,JADJTT010000003.region001,446545,446749,Singleton
Singleton_et_al_2021,GCA_016711045.1,JADJTT010000003,FALSE,unknown,FALSE,FALSE,hglE-KS,JADJTT010000003.region001,446863,447070,Singleton
Singleton_et_al_2021,GCA_016711045.1,JADJTT010000003,FALSE,pks,TRUE,FALSE,hglE-KS,JADJTT010000003.region001,447172,448474,Singleton
Singleton_et_al_2021,GCA_016711045.1,JADJTT010000003,FALSE,pks,FALSE,FALSE,hglE-KS,JADJTT010000003.region001,449506,452176,Singleton
Singleton_et_al_2021,GCA_016711045.1,JADJTT010000013,FALSE,nrps,FALSE,FALSE,NRPS-like,JADJTT010000013.region001,130062,131427,Singleton
Singleton_et_al_2021,GCA_016711045.1,JADJTT010000013,FALSE,unknown,FALSE,FALSE,NRPS-like,JADJTT010000013.region001,132419,132896,Singleton
Singleton_et_al_2021,GCA_016711045.1,JADJTT010000013,FALSE,pks,FALSE,FALSE,NRPS-like,JADJTT010000013.region001,151796,152300,Singleton
Singleton_et_al_2021,GCA_016711095.1,JADJTP010000002,FALSE,pks,FALSE,FALSE,hglE-KS,JADJTP010000002.region001,280350,281724,Singleton
Singleton_et_al_2021,GCA_016711095.1,JADJTP010000002,FALSE,unknown,FALSE,FALSE,hglE-KS,JADJTP010000002.region001,282579,282786,Singleton
Singleton_et_al_2021,GCA_016711095.1,JADJTP010000002,FALSE,unknown,FALSE,FALSE,hglE-KS,JADJTP010000002.region001,282954,283161,Singleton
Singleton_et_al_2021,GCA_016711095.1,JADJTP010000002,FALSE,unknown,FALSE,FALSE,hglE-KS,JADJTP010000002.region001,283290,283497,Singleton
Singleton_et_al_2021,GCA_016711095.1,JADJTP010000002,FALSE,unknown,FALSE,FALSE,hglE-KS,JADJTP010000002.region001,283626,283833,Singleton
Singleton_et_al_2021,GCA_016711095.1,JADJTP010000002,FALSE,unknown,FALSE,FALSE,hglE-KS,JADJTP010000002.region001,283998,284202,Singleton
Singleton_et_al_2021,GCA_016711095.1,JADJTP010000002,FALSE,pks,TRUE,FALSE,hglE-KS,JADJTP010000002.region001,284325,285771,Singleton
Singleton_et_al_2021,GCA_016711095.1,JADJTP010000002,FALSE,pks,FALSE,FALSE,hglE-KS,JADJTP010000002.region001,286857,289590,Singleton
Singleton_et_al_2021,GCA_016711095.1,JADJTP010000002,FALSE,pks,TRUE,FALSE,hglE-KS,JADJTP010000002.region001,308127,309153,Singleton
Singleton_et_al_2021,GCA_016711105.1,JADJTO010000004,FALSE,pks,FALSE,FALSE,LAP,JADJTO010000004.region001,267156,267858,Singleton
Singleton_et_al_2021,GCA_016711125.1,JADJTQ010000006,FALSE,pks,FALSE,FALSE,terpene,JADJTQ010000006.region001,123349,124270,Singleton
Singleton_et_al_2021,GCA_016711125.1,JADJTQ010000008,FALSE,unknown,FALSE,FALSE,thioamitides,JADJTQ010000008.region001,199343,199763,Singleton
Singleton_et_al_2021,GCA_016711145.1,JADJTN010000003,FALSE,nrps,FALSE,FALSE,terpene,JADJTN010000003.region001,469617,470880,Singleton
Singleton_et_al_2021,GCA_016711185.1,JADJTJ010000001,TRUE,nrps,FALSE,FALSE,NRPS,JADJTJ010000001.region003,282298,285385,Singleton
Singleton_et_al_2021,GCA_016711185.1,JADJTJ010000001,TRUE,nrps,FALSE,FALSE,NRPS,JADJTJ010000001.region003,285576,287316,Singleton
Singleton_et_al_2021,GCA_016711185.1,JADJTJ010000001,FALSE,pks,FALSE,FALSE,NRPS,JADJTJ010000001.region003,289099,290116,Singleton
Singleton_et_al_2021,GCA_016711185.1,JADJTJ010000007,FALSE,pks,FALSE,FALSE,NRPS-like T1PKS,JADJTJ010000007.region002,393594,393960,Singleton
Singleton_et_al_2021,GCA_016711185.1,JADJTJ010000007,TRUE,nrps,FALSE,FALSE,NRPS-like T1PKS,JADJTJ010000007.region002,402950,405722,Singleton
Singleton_et_al_2021,GCA_016711185.1,JADJTJ010000007,TRUE,pks,FALSE,FALSE,NRPS-like T1PKS,JADJTJ010000007.region002,409254,414663,Singleton
Singleton_et_al_2021,GCA_016711205.1,JADJTM010000001,TRUE,nrps,FALSE,FALSE,"NAPAA",JADJTM010000001.region001,66279,67920,Singleton
Singleton_et_al_2021,GCA_016711205.1,JADJTM010000001,FALSE,pks,FALSE,FALSE,LAP,JADJTM010000001.region002,976099,976795,Singleton
Singleton_et_al_2021,GCA_016711215.1,JADJTL010000001,TRUE,nrps,FALSE,FALSE,NRPS-like,JADJTL010000001.region001,68260,70153,Singleton
Singleton_et_al_2021,GCA_016711215.1,JADJTL010000003,FALSE,pks,FALSE,FALSE,hglE-KS,JADJTL010000003.region001,40514,41801,Singleton
Singleton_et_al_2021,GCA_016711215.1,JADJTL010000003,FALSE,pks,TRUE,FALSE,hglE-KS,JADJTL010000003.region001,44720,45434,Singleton
Singleton_et_al_2021,GCA_016711215.1,JADJTL010000003,FALSE,pks,FALSE,FALSE,hglE-KS,JADJTL010000003.region001,46376,49070,Singleton
Singleton_et_al_2021,GCA_016711215.1,JADJTL010000003,FALSE,unknown,FALSE,FALSE,ladderane,JADJTL010000003.region003,200335,200533,Singleton
Singleton_et_al_2021,GCA_016711215.1,JADJTL010000003,FALSE,pks,TRUE,FALSE,ladderane,JADJTL010000003.region003,202097,202946,Singleton
Singleton_et_al_2021,GCA_016711215.1,JADJTL010000003,FALSE,pks,TRUE,FALSE,ladderane,JADJTL010000003.region003,203327,204398,Singleton
Singleton_et_al_2021,GCA_016711215.1,JADJTL010000003,FALSE,pks,FALSE,FALSE,ladderane,JADJTL010000003.region003,204847,205339,Singleton
Singleton_et_al_2021,GCA_016711215.1,JADJTL010000003,FALSE,pks,FALSE,FALSE,ladderane,JADJTL010000003.region003,205885,206377,Singleton
Singleton_et_al_2021,GCA_016711215.1,JADJTL010000003,FALSE,nrps,FALSE,FALSE,ladderane,JADJTL010000003.region003,219559,220267,Singleton
Singleton_et_al_2021,GCA_016711225.1,JADJTK010000001,FALSE,nrps,FALSE,FALSE,arylpolyene,JADJTK010000001.region001,173823,174702,Singleton
Singleton_et_al_2021,GCA_016711225.1,JADJTK010000001,FALSE,unknown,FALSE,FALSE,arylpolyene,JADJTK010000001.region001,175095,175257,Singleton
Singleton_et_al_2021,GCA_016711225.1,JADJTK010000001,FALSE,pks,TRUE,FALSE,arylpolyene,JADJTK010000001.region001,175556,176567,Singleton
Singleton_et_al_2021,GCA_016711225.1,JADJTK010000001,FALSE,unknown,FALSE,FALSE,arylpolyene,JADJTK010000001.region001,176821,177040,Singleton
Singleton_et_al_2021,GCA_016711265.1,JADJTI010000006,FALSE,pks,FALSE,FALSE,T1PKS,JADJTI010000006.region001,185531,186902,Singleton
Singleton_et_al_2021,GCA_016711265.1,JADJTI010000006,FALSE,pks,TRUE,FALSE,T1PKS,JADJTI010000006.region001,189440,191189,Singleton
Singleton_et_al_2021,GCA_016711265.1,JADJTI010000006,FALSE,pks,FALSE,FALSE,T1PKS,JADJTI010000006.region001,192209,194897,Singleton
Singleton_et_al_2021,GCA_016711265.1,JADJTI010000006,FALSE,nrps,FALSE,FALSE,T1PKS,JADJTI010000006.region001,203787,204801,Singleton
Singleton_et_al_2021,GCA_016711265.1,JADJTI010000006,FALSE,pks,FALSE,FALSE,terpene,JADJTI010000006.region002,874470,874965,Singleton
Singleton_et_al_2021,GCA_016711265.1,JADJTI010000006,FALSE,pks,FALSE,FALSE,terpene,JADJTI010000006.region002,875466,875994,Singleton
Singleton_et_al_2021,GCA_016711295.1,JADJTE010000001,FALSE,unknown,FALSE,FALSE,NRPS T1PKS,JADJTE010000001.region001,325307,325511,Singleton
Singleton_et_al_2021,GCA_016711295.1,JADJTE010000001,FALSE,pks,FALSE,FALSE,NRPS T1PKS,JADJTE010000001.region001,327371,329831,Singleton
Singleton_et_al_2021,GCA_016711295.1,JADJTE010000001,TRUE,nrps,FALSE,FALSE,NRPS T1PKS,JADJTE010000001.region001,332321,336311,Singleton
Singleton_et_al_2021,GCA_016711295.1,JADJTE010000001,FALSE,unknown,FALSE,FALSE,NRPS T1PKS,JADJTE010000001.region001,345671,345980,Singleton
Singleton_et_al_2021,GCA_016711325.1,JADJTH010000008,TRUE,nrps,FALSE,FALSE,"NAPAA",JADJTH010000008.region001,898325,900038,Singleton
Singleton_et_al_2021,GCA_016711335.1,JADJTF010000001,FALSE,nrps,FALSE,FALSE,NRPS,JADJTF010000001.region001,1129883,1130435,Singleton
Singleton_et_al_2021,GCA_016711335.1,JADJTF010000001,TRUE,nrps,FALSE,FALSE,NRPS,JADJTF010000001.region001,1132556,1135172,Singleton
Singleton_et_al_2021,GCA_016711335.1,JADJTF010000001,TRUE,nrps,FALSE,FALSE,NRPS,JADJTF010000001.region001,1135670,1142355,Singleton
Singleton_et_al_2021,GCA_016711335.1,JADJTF010000001,TRUE,nrps,FALSE,FALSE,NRPS,JADJTF010000001.region001,1142853,1146930,Singleton
Singleton_et_al_2021,GCA_016711335.1,JADJTF010000001,TRUE,nrps,FALSE,FALSE,NRPS,JADJTF010000001.region001,1147404,1151295,Singleton
Singleton_et_al_2021,GCA_016711335.1,JADJTF010000001,TRUE,nrps,FALSE,FALSE,NRPS,JADJTF010000001.region001,1151584,1155502,Singleton
Singleton_et_al_2021,GCA_016711335.1,JADJTF010000001,FALSE,unknown,FALSE,FALSE,NRPS,JADJTF010000001.region001,1158607,1159261,Singleton
Singleton_et_al_2021,GCA_016711335.1,JADJTF010000001,TRUE,nrps,FALSE,FALSE,NRPS,JADJTF010000001.region001,1159337,1162433,Singleton
Singleton_et_al_2021,GCA_016711335.1,JADJTF010000001,TRUE,nrps,FALSE,FALSE,NRPS,JADJTF010000001.region001,1162478,1166420,Singleton
Singleton_et_al_2021,GCA_016711335.1,JADJTF010000001,FALSE,nrps,FALSE,FALSE,acyl_amino_acids,JADJTF010000001.region002,2891390,2892611,Singleton
Singleton_et_al_2021,GCA_016711345.1,JADJTD010000001,TRUE,nrps,FALSE,FALSE,NRPS-like,JADJTD010000001.region001,378866,380858,Singleton
Singleton_et_al_2021,GCA_016711345.1,JADJTD010000001,FALSE,nrps,FALSE,FALSE,NRPS,JADJTD010000001.region003,2073899,2074601,Singleton
Singleton_et_al_2021,GCA_016711345.1,JADJTD010000001,TRUE,nrps,FALSE,FALSE,NRPS,JADJTD010000001.region003,2076310,2078041,Singleton
Singleton_et_al_2021,GCA_016711345.1,JADJTD010000001,TRUE,nrps,FALSE,FALSE,NRPS,JADJTD010000001.region003,2078098,2081239,Singleton
Singleton_et_al_2021,GCA_016711345.1,JADJTD010000001,TRUE,nrps,FALSE,FALSE,NRPS-like,JADJTD010000001.region004,3040320,3042210,Singleton
Singleton_et_al_2021,GCA_016711345.1,JADJTD010000001,FALSE,nrps,FALSE,FALSE,NRPS-like,JADJTD010000001.region004,3060225,3061578,Singleton
Singleton_et_al_2021,GCA_016711345.1,JADJTD010000001,FALSE,pks,FALSE,FALSE,NRPS-like,JADJTD010000001.region004,3062089,3062554,Singleton
Singleton_et_al_2021,GCA_016711385.1,JADJTC010000009,FALSE,nrps,FALSE,FALSE,terpene,JADJTC010000009.region001,2018484,2019747,Singleton
Singleton_et_al_2021,GCA_016711485.1,JADJSX010000009,TRUE,nrps,FALSE,FALSE,NRPS-like,JADJSX010000009.region001,191212,193840,Singleton
Singleton_et_al_2021,GCA_016711485.1,JADJSX010000009,FALSE,pks,FALSE,FALSE,NRPS-like,JADJSX010000009.region001,202704,203448,Singleton
Singleton_et_al_2021,GCA_016711485.1,JADJSX010000013,FALSE,unknown,FALSE,FALSE,butyrolactone,JADJSX010000013.region001,127927,128491,Singleton
Singleton_et_al_2021,GCA_016711485.1,JADJSX010000013,FALSE,pks,FALSE,FALSE,butyrolactone,JADJSX010000013.region001,128884,129370,Singleton
Singleton_et_al_2021,GCA_016711485.1,JADJSX010000031,FALSE,pks,FALSE,FALSE,butyrolactone,JADJSX010000031.region001,122076,122424,Singleton
Singleton_et_al_2021,GCA_016711545.1,JADJST010000002,TRUE,pks,FALSE,FALSE,NRPS NRPS-like T1PKS,JADJST010000002.region001,97353,100335,Singleton
Singleton_et_al_2021,GCA_016711565.1,JADJSW010000001,FALSE,nrps,FALSE,FALSE,terpene,JADJSW010000001.region001,716150,717434,Singleton
Singleton_et_al_2021,GCA_016711605.1,JADJSS010000007,FALSE,pks,FALSE,FALSE,betalactone,JADJSS010000007.region001,307101,307536,Singleton
Singleton_et_al_2021,GCA_016711605.1,JADJSS010000007,FALSE,nrps,FALSE,FALSE,betalactone,JADJSS010000007.region001,310529,311768,Singleton
Singleton_et_al_2021,GCA_016711615.1,JADJSQ010000001,FALSE,pks,TRUE,FALSE,arylpolyene,JADJSQ010000001.region001,1935653,1936679,Singleton
Singleton_et_al_2021,GCA_016711615.1,JADJSQ010000016,TRUE,nrps,FALSE,TRUE,NRPS,JADJSQ010000016.region001,9849,13656,Singleton
Singleton_et_al_2021,GCA_016711615.1,JADJSQ010000017,FALSE,unknown,FALSE,TRUE,NRPS-like T1PKS,JADJSQ010000017.region001,889,1084,Singleton
Singleton_et_al_2021,GCA_016711615.1,JADJSQ010000017,FALSE,unknown,FALSE,TRUE,NRPS-like T1PKS,JADJSQ010000017.region001,9850,10039,Singleton
Singleton_et_al_2021,GCA_016711615.1,JADJSQ010000017,TRUE,nrps,FALSE,TRUE,NRPS-like T1PKS,JADJSQ010000017.region001,35092,36844,Singleton
Singleton_et_al_2021,GCA_016711615.1,JADJSQ010000017,TRUE,pks,FALSE,TRUE,NRPS-like T1PKS,JADJSQ010000017.region001,36916,39931,Singleton
Singleton_et_al_2021,GCA_016711615.1,JADJSQ010000030,TRUE,pks,FALSE,FALSE,NRPS-like T1PKS,JADJSQ010000030.region001,999874,1006327,Singleton
Singleton_et_al_2021,GCA_016711675.1,JADJSN010000003,FALSE,unknown,FALSE,FALSE,NRPS NRPS-like T1PKS T3PKS,JADJSN010000003.region001,341244,343143,Singleton
Singleton_et_al_2021,GCA_016711675.1,JADJSN010000003,TRUE,pks,FALSE,FALSE,NRPS NRPS-like T1PKS T3PKS,JADJSN010000003.region001,343215,349662,Singleton
Singleton_et_al_2021,GCA_016711675.1,JADJSN010000003,FALSE,pks,FALSE,FALSE,NRPS NRPS-like T1PKS T3PKS,JADJSN010000003.region001,349713,349956,Singleton
Singleton_et_al_2021,GCA_016711675.1,JADJSN010000003,FALSE,pks,FALSE,FALSE,NRPS NRPS-like T1PKS T3PKS,JADJSN010000003.region001,350007,350250,Singleton
Singleton_et_al_2021,GCA_016711675.1,JADJSN010000003,TRUE,nrps,FALSE,FALSE,NRPS NRPS-like T1PKS T3PKS,JADJSN010000003.region001,350525,354616,Singleton
Singleton_et_al_2021,GCA_016711675.1,JADJSN010000003,TRUE,nrps,FALSE,FALSE,NRPS NRPS-like T1PKS T3PKS,JADJSN010000003.region001,355150,359059,Singleton
Singleton_et_al_2021,GCA_016711705.1,JADJSK010000001,FALSE,pks,TRUE,FALSE,arylpolyene,JADJSK010000001.region001,213755,214535,Singleton
Singleton_et_al_2021,GCA_016711705.1,JADJSK010000001,FALSE,unknown,FALSE,FALSE,arylpolyene,JADJSK010000001.region001,214953,215169,Singleton
Singleton_et_al_2021,GCA_016711705.1,JADJSK010000001,FALSE,pks,TRUE,FALSE,arylpolyene,JADJSK010000001.region001,215952,216564,Singleton
Singleton_et_al_2021,GCA_016711705.1,JADJSK010000001,FALSE,unknown,FALSE,FALSE,arylpolyene,JADJSK010000001.region003,560037,560241,Singleton
Singleton_et_al_2021,GCA_016711705.1,JADJSK010000001,FALSE,pks,TRUE,FALSE,arylpolyene,JADJSK010000001.region003,560730,561465,Singleton
Singleton_et_al_2021,GCA_016711705.1,JADJSK010000002,FALSE,unknown,FALSE,FALSE,T3PKS terpene,JADJSK010000002.region001,407088,407292,Singleton
Singleton_et_al_2021,GCA_016711705.1,JADJSK010000012,FALSE,pks,TRUE,FALSE,arylpolyene,JADJSK010000012.region001,136608,137322,Singleton
Singleton_et_al_2021,GCA_016711705.1,JADJSK010000014,FALSE,unknown,FALSE,FALSE,arylpolyene,JADJSK010000014.region001,292391,292565,Singleton
Singleton_et_al_2021,GCA_016711705.1,JADJSK010000014,FALSE,pks,TRUE,FALSE,arylpolyene,JADJSK010000014.region001,293149,294172,Singleton
Singleton_et_al_2021,GCA_016711725.1,JADJSI010000001,TRUE,pks,FALSE,FALSE,transAT-PKS,JADJSI010000001.region001,98031,100917,Singleton
Singleton_et_al_2021,GCA_016711725.1,JADJSI010000001,TRUE,pks,FALSE,TRUE,acyl_amino_acids,JADJSI010000001.region002,98031,100917,Singleton
Singleton_et_al_2021,GCA_016711725.1,JADJSI010000020,TRUE,pks,FALSE,TRUE,T1PKS,JADJSI010000020.region001,12422,19886,Singleton
Singleton_et_al_2021,GCA_016711725.1,JADJSI010000020,FALSE,nrps,FALSE,TRUE,T1PKS,JADJSI010000020.region001,23752,25009,Singleton
Singleton_et_al_2021,GCA_016711755.1,JADJSL010000005,FALSE,nrps,FALSE,FALSE,betalactone,JADJSL010000005.region001,204784,205999,Singleton
Singleton_et_al_2021,GCA_016711755.1,JADJSL010000006,TRUE,nrps,FALSE,FALSE,NRPS,JADJSL010000006.region001,185210,188315,Singleton
Singleton_et_al_2021,GCA_016711755.1,JADJSL010000006,TRUE,nrps,FALSE,FALSE,NRPS,JADJSL010000006.region001,188381,191579,Singleton
Singleton_et_al_2021,GCA_016711755.1,JADJSL010000006,FALSE,pks,FALSE,FALSE,NRPS,JADJSL010000006.region001,191648,193547,Singleton
Singleton_et_al_2021,GCA_016711755.1,JADJSL010000010,FALSE,nrps,FALSE,FALSE,NRPS T1PKS,JADJSL010000010.region001,99790,100702,Singleton
Singleton_et_al_2021,GCA_016711805.1,JADJSH010000038,FALSE,pks,FALSE,FALSE,arylpolyene,JADJSH010000038.region001,67266,67785,Singleton
