genome_id,bgc_id,contig,contig_edge,start,end,product,class,GCF_c0.3,GCF_c0.4,GCF_c0.5
GCA_016719565.1,JADJYU010000012.1.region001,JADJYU010000012,FALSE,78119,119190,T3PKS,PKSother,4955,2683,2683
GCA_016719565.1,JADJYU010000016.1.region001,JADJYU010000016,TRUE,110545,121384,terpene,Terpene,4956,4956,4956
GCA_016719565.1,JADJYU010000019.1.region001,JADJYU010000019,TRUE,1683,23476,T3PKS,PKSother,4957,4957,4957
GCA_016719575.1,JADJYV010000013.1.region001,JADJYV010000013,FALSE,1103187,1114036,RiPP-like,RiPPs,4958,4958,4958
GCA_016719605.1,JADJYW010000003.1.region001,JADJYW010000003,FALSE,49702,70545,terpene,Terpene,4959,4959,4959
GCA_016719605.1,JADJYW010000006.1.region001,JADJYW010000006,FALSE,344966,366211,terpene,Terpene,4960,4960,4960
GCA_016719615.1,JADJYQ010000001.1.region001,JADJYQ010000001,FALSE,205962,226805,terpene,Terpene,4938,3706,3706
GCA_016719615.1,JADJYQ010000005.1.region001,JADJYQ010000005,TRUE,0,23397,lanthipeptide-class-i,RiPPs,4939,4939,4939
GCA_016719635.1,JADJYT010000007.1.region001,JADJYT010000007,FALSE,239163,286918,T1PKS,PKSI,4948,4948,4948
GCA_016719635.1,JADJYT010000012.1.region001,JADJYT010000012,TRUE,0,18908,RRE-containing,RiPPs,4949,6111,6111
GCA_016719635.1,JADJYT010000013.1.region001,JADJYT010000013,TRUE,0,14158,terpene,Terpene,4950,4950,5924
GCA_016719645.1,JADJYS010000028.1.region001,JADJYS010000028,TRUE,0,22519,T3PKS,PKSother,4946,4946,3126
GCA_016719645.1,JADJYS010000037.1.region001,JADJYS010000037,FALSE,5426,45990,T3PKS,PKSother,4947,4947,4947
GCA_016719685.1,JADJYP010000009.1.region001,JADJYP010000009,FALSE,81962,102694,terpene,Terpene,4934,4934,4316
GCA_016719685.1,JADJYP010000020.1.region001,JADJYP010000020,FALSE,76260,100670,lanthipeptide-class-i,RiPPs,4935,4935,4935
GCA_016719685.1,JADJYP010000022.1.region001,JADJYP010000022,TRUE,55815,70307,terpene,Terpene,3725,5875,5875
GCA_016719685.1,JADJYP010000054.1.region001,JADJYP010000054,FALSE,6575,54981,NRPS;NRPS-like;T1PKS,PKS-NRP_Hybrids,5126,3726,3726
GCA_016719695.1,JADJYR010000001.1.region001,JADJYR010000001,FALSE,1293797,1305258,RiPP-like,RiPPs,4075,4075,4075
GCA_016719695.1,JADJYR010000001.1.region002,JADJYR010000001,FALSE,1367612,1387885,RRE-containing,RiPPs,4076,4076,4076
GCA_016719695.1,JADJYR010000003.1.region001,JADJYR010000003,FALSE,899445,909018,RiPP-like,RiPPs,5912,5912,5912
GCA_016719695.1,JADJYR010000003.1.region002,JADJYR010000003,FALSE,942031,951314,RiPP-like,RiPPs,4073,4073,4073
GCA_016719695.1,JADJYR010000003.1.region003,JADJYR010000003,FALSE,1152691,1163576,RiPP-like,RiPPs,4944,4944,4944
GCA_016719695.1,JADJYR010000004.1.region001,JADJYR010000004,FALSE,95927,139038,NRPS-like,NRPS,4945,4945,4945
GCA_016719725.1,JADJYO010000001.1.region001,JADJYO010000001,FALSE,170511,191423,terpene,Terpene,4361,4361,4361
GCA_016719725.1,JADJYO010000001.1.region002,JADJYO010000001,FALSE,236722,261988,redox-cofactor,Others,4932,4932,3122
GCA_016719725.1,JADJYO010000001.1.region003,JADJYO010000001,FALSE,2892404,2939061,T1PKS,PKSI,4933,4933,4933
GCA_016719745.1,JADJYN010000001.1.region001,JADJYN010000001,FALSE,444225,456091,RiPP-like,RiPPs,3551,3551,3551
GCA_016719745.1,JADJYN010000002.1.region001,JADJYN010000002,FALSE,267600,288095,terpene,Terpene,4283,4283,4283
GCA_016719745.1,JADJYN010000002.1.region002,JADJYN010000002,FALSE,401589,421907,RRE-containing,RiPPs,4923,4923,4923
GCA_016719745.1,JADJYN010000002.1.region003,JADJYN010000002,FALSE,514012,534888,terpene,Terpene,4285,4285,4285
GCA_016719745.1,JADJYN010000005.1.region001,JADJYN010000005,FALSE,139545,186117,NRPS,NRPS,4925,4925,4925
GCA_016719745.1,JADJYN010000006.1.region001,JADJYN010000006,FALSE,49763,138885,NRPS;T1PKS,PKS-NRP_Hybrids,4926,4926,4926
GCA_016719745.1,JADJYN010000007.1.region001,JADJYN010000007,FALSE,209081,231259,terpene,Terpene,4927,4927,4927
GCA_016719745.1,JADJYN010000009.1.region001,JADJYN010000009,FALSE,29115,70750,phosphonate,Others,4286,4286,4286
GCA_016719745.1,JADJYN010000011.1.region001,JADJYN010000011,FALSE,20673,32182,RiPP-like,RiPPs,3550,3550,3550
GCA_016719745.1,JADJYN010000027.1.region001,JADJYN010000027,FALSE,107052,133958,betalactone,Others,4280,4280,4280
GCA_016719755.1,JADJYM010000010.1.region001,JADJYM010000010,FALSE,66845,89001,terpene,Terpene,2603,2603,2603
GCA_016719755.1,JADJYM010000016.1.region001,JADJYM010000016,FALSE,178814,199981,terpene,Terpene,2605,2605,2605
GCA_016719755.1,JADJYM010000016.1.region002,JADJYM010000016,FALSE,253367,276208,lassopeptide;RRE-containing,RiPPs,4920,4920,4920
GCA_016719785.1,JADJYJ010000001.1.region001,JADJYJ010000001,FALSE,217969,238251,RRE-containing,RiPPs,4908,2978,2978
GCA_016719785.1,JADJYJ010000004.1.region001,JADJYJ010000004,FALSE,294505,340340,hglE-KS,PKSother,4909,4909,4909
GCA_016719785.1,JADJYJ010000004.1.region002,JADJYJ010000004,FALSE,341872,364266,lassopeptide,RiPPs,4910,4910,4910
GCA_016719785.1,JADJYJ010000011.1.region001,JADJYJ010000011,FALSE,37439,80547,NRPS-like,NRPS,4911,4911,4911
GCA_016719785.1,JADJYJ010000018.1.region001,JADJYJ010000018,FALSE,138333,158636,RRE-containing,RiPPs,2981,2981,2981
GCA_016719785.1,JADJYJ010000031.1.region001,JADJYJ010000031,FALSE,53954,97110,NRPS-like,NRPS,2215,2215,2215
GCA_016719805.1,JADJYL010000002.1.region001,JADJYL010000002,FALSE,59512,80100,terpene,Terpene,4917,4917,4917
GCA_016719815.1,JADJYK010000005.1.region001,JADJYK010000005,FALSE,55195,73703,RRE-containing,RiPPs,2744,2744,2744
GCA_016719815.1,JADJYK010000005.1.region002,JADJYK010000005,FALSE,192768,213119,RRE-containing,RiPPs,4915,4915,4915
GCA_016719815.1,JADJYK010000014.1.region001,JADJYK010000014,FALSE,113740,136795,terpene,Terpene,4916,6143,6143
GCA_016719845.1,JADJYI010000001.1.region001,JADJYI010000001,FALSE,514114,535038,terpene,Terpene,2111,2111,2111
GCA_016719845.1,JADJYI010000007.1.region001,JADJYI010000007,FALSE,58610,121815,T3PKS;terpene,Others,2559,2559,2559
GCA_016719855.1,JADJYH010000004.1.region001,JADJYH010000004,FALSE,172283,193120,terpene,Terpene,4903,4903,4903
GCA_016719855.1,JADJYH010000025.1.region001,JADJYH010000025,FALSE,12029,61113,NRPS-like,NRPS,4904,4904,4904
GCA_016719855.1,JADJYH010000069.1.region001,JADJYH010000069,TRUE,0,17069,terpene,Terpene,4905,4905,4905
GCA_016719885.1,JADJYF010000005.1.region001,JADJYF010000005,FALSE,280733,291582,RiPP-like,RiPPs,4894,4894,4894
GCA_016719885.1,JADJYF010000015.1.region001,JADJYF010000015,TRUE,0,39141,phosphonate;terpene,Others,2430,2430,2430
GCA_016719885.1,JADJYF010000017.1.region001,JADJYF010000017,FALSE,56727,67591,RiPP-like,RiPPs,4896,4896,4896
GCA_016719885.1,JADJYF010000018.1.region001,JADJYF010000018,FALSE,11615,53107,NRPS-like,NRPS,2433,2433,2433
GCA_016719885.1,JADJYF010000018.1.region002,JADJYF010000018,TRUE,113625,167032,NRPS;T1PKS,PKS-NRP_Hybrids,4898,4898,4898
GCA_016719885.1,JADJYF010000026.1.region001,JADJYF010000026,FALSE,106632,128783,redox-cofactor,Others,4899,4899,4899
GCA_016719885.1,JADJYF010000026.1.region002,JADJYF010000026,FALSE,278989,301056,terpene,Terpene,2432,2432,2432
GCA_016719895.1,JADJYG010000011.1.region001,JADJYG010000011,FALSE,118567,139410,terpene,Terpene,4901,4901,4959
GCA_016719895.1,JADJYG010000018.1.region001,JADJYG010000018,FALSE,8144,29371,terpene,Terpene,2731,3711,3711
GCA_016719925.1,JADJYC010000006.1.region001,JADJYC010000006,FALSE,51053,71893,terpene,Terpene,4874,4874,4874
GCA_016719945.1,JADJYE010000001.1.region001,JADJYE010000001,FALSE,307994,317423,RiPP-like,RiPPs,2301,2301,2301
GCA_016719945.1,JADJYE010000001.1.region002,JADJYE010000001,FALSE,483018,494470,RiPP-like,RiPPs,2300,2300,2300
GCA_016719945.1,JADJYE010000002.1.region001,JADJYE010000002,FALSE,234131,244986,RiPP-like,RiPPs,2296,2296,2296
GCA_016719945.1,JADJYE010000002.1.region002,JADJYE010000002,FALSE,723033,743969,terpene,Terpene,4881,4881,4095
GCA_016719945.1,JADJYE010000003.1.region001,JADJYE010000003,FALSE,22556,46306,lassopeptide;RRE-containing,RiPPs,2304,2304,2304
GCA_016719945.1,JADJYE010000003.1.region002,JADJYE010000003,FALSE,445302,479943,LAP;thiopeptide,RiPPs,4883,4883,4883
GCA_016719945.1,JADJYE010000006.1.region001,JADJYE010000006,FALSE,122924,145570,terpene,Terpene,2306,2306,2306
GCA_016719945.1,JADJYE010000006.1.region002,JADJYE010000006,FALSE,443857,488640,arylpolyene,Others,2307,2307,2307
GCA_016719945.1,JADJYE010000007.1.region001,JADJYE010000007,FALSE,2892,46240,NRPS-like,NRPS,2293,2293,2293
GCA_016719945.1,JADJYE010000007.1.region002,JADJYE010000007,FALSE,48302,69244,terpene,Terpene,2294,2294,2294
GCA_016719945.1,JADJYE010000013.1.region001,JADJYE010000013,FALSE,24081,45893,indole,Others,4888,4888,4888
GCA_016719945.1,JADJYE010000016.1.region001,JADJYE010000016,FALSE,27156,39352,RiPP-like,RiPPs,4889,4889,4889
GCA_016719945.1,JADJYE010000030.1.region001,JADJYE010000030,FALSE,65791,87801,terpene,Terpene,2298,2298,2298
GCA_016719945.1,JADJYE010000032.1.region001,JADJYE010000032,TRUE,0,18751,terpene,Terpene,2305,2305,2305
GCA_016719945.1,JADJYE010000033.1.region001,JADJYE010000033,FALSE,116540,168996,NRPS-like;PKS-like,PKS-NRP_Hybrids,2297,2297,2297
GCA_016719945.1,JADJYE010000040.1.region001,JADJYE010000040,FALSE,55487,77425,terpene,Terpene,2299,2299,2299
GCA_016719965.1,JADJYD010000012.1.region001,JADJYD010000012,FALSE,26607,37438,RiPP-like,RiPPs,4218,4218,4218
GCA_016719965.1,JADJYD010000021.1.region001,JADJYD010000021,FALSE,38786,48987,ectoine,Others,4219,4219,4219
GCA_016719965.1,JADJYD010000046.1.region001,JADJYD010000046,FALSE,11557,21983,ectoine,Others,4219,4219,4219
GCA_016719985.1,JADJYA010000001.1.region001,JADJYA010000001,FALSE,699071,741975,NRPS-like,NRPS,4860,4860,4860
GCA_016719985.1,JADJYA010000001.1.region002,JADJYA010000001,FALSE,752788,785157,ranthipeptide,RiPPs,4861,4861,4861
GCA_016719985.1,JADJYA010000001.1.region003,JADJYA010000001,FALSE,786967,835354,hglE-KS;RRE-containing,Others,4862,4862,4862
GCA_016719985.1,JADJYA010000002.1.region001,JADJYA010000002,FALSE,266842,277706,RiPP-like,RiPPs,4863,4863,4863
GCA_016719985.1,JADJYA010000005.1.region001,JADJYA010000005,FALSE,88754,129951,arylpolyene,Others,5739,5739,5739
GCA_016719985.1,JADJYA010000008.1.region001,JADJYA010000008,FALSE,38515,69962,betalactone,Others,3245,3245,5746
GCA_016719985.1,JADJYA010000015.1.region001,JADJYA010000015,FALSE,65512,86073,hserlactone,Others,5743,5743,5743
GCA_016719985.1,JADJYA010000015.1.region002,JADJYA010000015,FALSE,311226,332564,cyanobactin,RiPPs,5744,5744,5744
GCA_016719985.1,JADJYA010000015.1.region003,JADJYA010000015,FALSE,679113,699983,terpene,Terpene,3247,3247,3247
GCA_016719995.1,JADJXX010000004.1.region001,JADJXX010000004,FALSE,1336015,1356852,terpene,Terpene,4637,4637,4637
GCA_016720015.1,JADJYB010000003.1.region001,JADJYB010000003,FALSE,224449,245391,terpene,Terpene,2099,2099,2099
GCA_016720015.1,JADJYB010000005.1.region001,JADJYB010000005,FALSE,334599,354887,RRE-containing,RiPPs,2101,2101,2101
GCA_016720015.1,JADJYB010000010.1.region001,JADJYB010000010,FALSE,140462,160735,RRE-containing,RiPPs,3742,3742,3742
GCA_016720015.1,JADJYB010000011.1.region001,JADJYB010000011,FALSE,104605,150389,hglE-KS,PKSother,3741,3741,3741
GCA_016720015.1,JADJYB010000020.1.region001,JADJYB010000020,FALSE,86270,107527,terpene,Terpene,3743,3743,3743
GCA_016720025.1,JADJXZ010000001.1.region001,JADJXZ010000001,FALSE,467133,494838,lanthipeptide-class-i,RiPPs,4857,4857,4857
GCA_016720025.1,JADJXZ010000001.1.region002,JADJXZ010000001,FALSE,849015,869855,terpene,Terpene,4858,4858,4858
GCA_016720025.1,JADJXZ010000002.1.region001,JADJXZ010000002,FALSE,539156,586836,T1PKS,PKSI,4859,4859,4859
GCA_016720065.1,JADJXY010000001.1.region001,JADJXY010000001,FALSE,71209,82055,RiPP-like,RiPPs,4849,4849,4849
GCA_016720065.1,JADJXY010000001.1.region002,JADJXY010000001,FALSE,209810,231999,redox-cofactor,Others,4850,4850,4850
GCA_016720065.1,JADJXY010000002.1.region001,JADJXY010000002,FALSE,1083496,1105142,terpene,Terpene,3762,3762,4851
GCA_016720065.1,JADJXY010000002.1.region002,JADJXY010000002,FALSE,1131476,1142322,RiPP-like,RiPPs,3769,3769,3769
GCA_016720065.1,JADJXY010000002.1.region003,JADJXY010000002,FALSE,1266056,1287452,ranthipeptide,RiPPs,4853,3768,3768
GCA_016720065.1,JADJXY010000002.1.region004,JADJXY010000002,FALSE,1321082,1380946,acyl_amino_acids,Others,4854,4854,4854
GCA_016720065.1,JADJXY010000002.1.region005,JADJXY010000002,FALSE,1882459,1941799,acyl_amino_acids,Others,3766,3766,3766
GCA_016720065.1,JADJXY010000002.1.region006,JADJXY010000002,FALSE,2571959,2633264,acyl_amino_acids,Others,4856,4856,4856
GCA_016720075.1,JADJXW010000001.1.region001,JADJXW010000001,TRUE,0,42757,NRPS,NRPS,4844,4844,4844
GCA_016720075.1,JADJXW010000002.1.region001,JADJXW010000002,FALSE,125196,167161,NRPS-like,NRPS,2455,2455,2455
GCA_016720075.1,JADJXW010000002.1.region002,JADJXW010000002,FALSE,204012,245125,resorcinol,Others,4846,4846,4846
GCA_016720075.1,JADJXW010000005.1.region001,JADJXW010000005,FALSE,142126,152957,RiPP-like,RiPPs,4847,4847,4847
GCA_016720105.1,JADJXU010000004.1.region001,JADJXU010000004,FALSE,137041,157884,terpene,Terpene,4765,5620,5620
GCA_016720105.1,JADJXU010000017.1.region001,JADJXU010000017,FALSE,5772,51722,arylpolyene;resorcinol,Others,5622,5622,5622
GCA_016720105.1,JADJXU010000018.1.region001,JADJXU010000018,TRUE,15729,44533,arylpolyene,Others,5623,5623,5623
GCA_016720105.1,JADJXU010000021.1.region001,JADJXU010000021,TRUE,0,26062,arylpolyene;resorcinol,Others,4840,5622,5622
GCA_016720105.1,JADJXU010000025.1.region001,JADJXU010000025,FALSE,35514,90077,NRPS;NRPS-like;T1PKS,PKS-NRP_Hybrids,4766,5621,5621
GCA_016720115.1,JADJXT010000001.1.region001,JADJXT010000001,FALSE,597832,629922,betalactone,Others,2495,2495,2495
GCA_016720115.1,JADJXT010000001.1.region002,JADJXT010000001,FALSE,1166132,1177011,RiPP-like,RiPPs,2494,2494,4746
GCA_016720115.1,JADJXT010000002.1.region001,JADJXT010000002,FALSE,807218,831379,terpene,Terpene,5177,5177,5177
GCA_016720145.1,JADJXV010000009.1.region001,JADJXV010000009,FALSE,42859,63747,terpene,Terpene,4842,4842,4842
GCA_016720145.1,JADJXV010000026.1.region001,JADJXV010000026,FALSE,38345,60179,terpene,Terpene,4843,4843,4843
GCA_016720155.1,JADKLA010000001.1.region001,JADKLA010000001,FALSE,614726,637822,terpene,Terpene,6143,6143,6143
GCA_016720155.1,JADKLA010000006.1.region001,JADKLA010000006,FALSE,103057,123297,RRE-containing,RiPPs,6144,5140,5140
GCA_016720155.1,JADKLA010000023.1.region001,JADKLA010000023,FALSE,7632,27890,RRE-containing,RiPPs,5140,5140,5140
GCA_016720185.1,JADKLD010000009.1.region001,JADKLD010000009,TRUE,187195,203023,terpene,Terpene,5083,5083,5083
GCA_016720195.1,JADKLC010000002.1.region001,JADKLC010000002,FALSE,151449,172292,terpene,Terpene,4637,4637,4637
GCA_016720205.1,JADKLB010000007.1.region001,JADKLB010000007,FALSE,12812,119125,acyl_amino_acids;terpene,Others,5945,5945,5945
GCA_016720225.1,JADKKY010000001.1.region001,JADKKY010000001,FALSE,2628361,2648631,RRE-containing,RiPPs,2772,2772,2772
GCA_016720225.1,JADKKY010000001.1.region002,JADKKY010000001,FALSE,4152662,4173499,terpene,Terpene,5724,5724,5724
GCA_016720265.1,JADKKZ010000001.1.region001,JADKKZ010000001,FALSE,448949,459819,RiPP-like,RiPPs,5389,5389,5389
GCA_016720265.1,JADKKZ010000002.1.region001,JADKKZ010000002,FALSE,220935,231814,RiPP-like,RiPPs,5385,5385,5385
GCA_016720265.1,JADKKZ010000005.1.region001,JADKKZ010000005,FALSE,376356,402161,betalactone,Others,5388,5388,5388
GCA_016720265.1,JADKKZ010000006.1.region001,JADKKZ010000006,FALSE,113486,135783,thioamitides,Others,5384,5384,5384
GCA_016720265.1,JADKKZ010000009.1.region001,JADKKZ010000009,FALSE,153182,194430,T3PKS,PKSother,6138,6138,6138
GCA_016720265.1,JADKKZ010000011.1.region001,JADKKZ010000011,FALSE,1009,42086,T3PKS,PKSother,6139,6139,6139
GCA_016720265.1,JADKKZ010000020.1.region001,JADKKZ010000020,FALSE,44489,62885,RRE-containing,RiPPs,6140,6140,6140
GCA_016720265.1,JADKKZ010000020.1.region002,JADKKZ010000020,FALSE,380366,400636,RRE-containing,RiPPs,5380,6141,6141
GCA_016720265.1,JADKKZ010000021.1.region001,JADKKZ010000021,FALSE,25110,53199,ranthipeptide,RiPPs,6142,5383,6142
GCA_016720285.1,JADKKX010000001.1.region001,JADKKX010000001,FALSE,745031,772319,betalactone,Others,2360,2360,2036
GCA_016720285.1,JADKKX010000003.1.region001,JADKKX010000003,FALSE,95183,142875,T1PKS,PKSI,2359,2359,2359
GCA_016720285.1,JADKKX010000005.1.region001,JADKKX010000005,FALSE,84455,106992,terpene,Terpene,2358,2358,2358
GCA_016720285.1,JADKKX010000006.1.region001,JADKKX010000006,FALSE,79379,111435,betalactone,Others,2356,2356,2356
GCA_016720285.1,JADKKX010000006.1.region002,JADKKX010000006,FALSE,155950,179749,lassopeptide;RRE-containing,RiPPs,2357,2357,2357
GCA_016720285.1,JADKKX010000007.1.region001,JADKKX010000007,TRUE,125689,139247,lassopeptide,RiPPs,6131,6131,6131
GCA_016720295.1,JADKKW010000002.1.region001,JADKKW010000002,FALSE,297511,319270,terpene,Terpene,3223,3953,6120
GCA_016720295.1,JADKKW010000004.1.region001,JADKKW010000004,FALSE,386478,397444,RiPP-like,RiPPs,3545,3545,3545
GCA_016720295.1,JADKKW010000004.1.region002,JADKKW010000004,FALSE,468587,533135,acyl_amino_acids,Others,3544,3544,3544
GCA_016720295.1,JADKKW010000007.1.region001,JADKKW010000007,FALSE,181596,202715,terpene,Terpene,3549,3549,3549
GCA_016720295.1,JADKKW010000012.1.region001,JADKKW010000012,FALSE,21875,64782,NRPS-like,NRPS,3548,3548,3548
GCA_016720295.1,JADKKW010000020.1.region001,JADKKW010000020,FALSE,198352,244058,hglE-KS,PKSother,3546,3546,3546
GCA_016720325.1,JADKKT010000003.1.region001,JADKKT010000003,FALSE,371047,391884,terpene,Terpene,6055,6055,6055
GCA_016720325.1,JADKKT010000006.1.region001,JADKKT010000006,FALSE,8661,49810,arylpolyene,Others,6056,6056,5406
GCA_016720345.1,JADKKV010000001.1.region001,JADKKV010000001,FALSE,281021,291846,RiPP-like,RiPPs,2199,2199,2199
GCA_016720345.1,JADKKV010000003.1.region001,JADKKV010000003,FALSE,11243,51428,lassopeptide;ranthipeptide,RiPPs,6118,2736,2198
GCA_016720345.1,JADKKV010000005.1.region001,JADKKV010000005,FALSE,941543,952431,RiPP-like,RiPPs,2197,2197,2197
GCA_016720365.1,JADKKU010000001.1.region001,JADKKU010000001,FALSE,283494,303746,RRE-containing,RiPPs,6111,6111,6111
GCA_016720365.1,JADKKU010000003.1.region001,JADKKU010000003,FALSE,28290,49130,terpene,Terpene,5020,5020,5020
GCA_016720365.1,JADKKU010000005.1.region001,JADKKU010000005,FALSE,85484,107053,blactam,Others,5021,5021,5021
GCA_016720365.1,JADKKU010000011.1.region001,JADKKU010000011,FALSE,43728,70102,lanthipeptide-class-i,RiPPs,5018,5018,5018
GCA_016720365.1,JADKKU010000017.1.region001,JADKKU010000017,FALSE,9757,67894,T1PKS,PKSI,5022,5022,5022
GCA_016720365.1,JADKKU010000018.1.region001,JADKKU010000018,TRUE,0,21231,T1PKS,PKSI,5022,5022,5022
GCA_016720385.1,JADKKS010000001.1.region001,JADKKS010000001,FALSE,30703,41600,RiPP-like,RiPPs,5979,5979,5979
GCA_016720385.1,JADKKS010000010.1.region001,JADKKS010000010,FALSE,352255,391507,arylpolyene,Others,6107,6107,6107
GCA_016720385.1,JADKKS010000010.1.region002,JADKKS010000010,FALSE,420364,461561,arylpolyene,Others,6108,6108,6108
GCA_016720395.1,JADKKR010000004.1.region001,JADKKR010000004,FALSE,193763,221701,ranthipeptide,RiPPs,6100,6100,6100
GCA_016720395.1,JADKKR010000004.1.region002,JADKKR010000004,TRUE,264459,296437,NRPS-like,NRPS,6101,6101,6101
GCA_016720395.1,JADKKR010000005.1.region001,JADKKR010000005,FALSE,144914,166963,terpene,Terpene,6102,6102,6102
GCA_016720395.1,JADKKR010000007.1.region001,JADKKR010000007,FALSE,136039,162077,lassopeptide,RiPPs,6103,6103,6103
GCA_016720395.1,JADKKR010000009.1.region001,JADKKR010000009,FALSE,32017,85681,hglE-KS;T1PKS,PKSother,6104,6104,6104
GCA_016720395.1,JADKKR010000011.1.region001,JADKKR010000011,FALSE,4347,25768,ranthipeptide,RiPPs,6105,6105,6105
GCA_016720425.1,JADKKQ010000003.1.region001,JADKKQ010000003,FALSE,312712,323639,RiPP-like,RiPPs,3160,3160,3160
GCA_016720425.1,JADKKQ010000006.1.region001,JADKKQ010000006,FALSE,163280,185269,indole,Others,2393,2393,2393
GCA_016720425.1,JADKKQ010000008.1.region001,JADKKQ010000008,FALSE,256582,278255,terpene,Terpene,3646,5081,5081
GCA_016720425.1,JADKKQ010000009.1.region001,JADKKQ010000009,FALSE,60572,71412,RiPP-like,RiPPs,2874,2874,5610
GCA_016720445.1,JADKKP010000001.1.region001,JADKKP010000001,FALSE,240130,250520,ectoine,Others,2805,2805,2805
GCA_016720445.1,JADKKP010000003.1.region001,JADKKP010000003,FALSE,41027,92926,T1PKS,PKSI,2774,2774,2774
GCA_016720445.1,JADKKP010000003.1.region002,JADKKP010000003,FALSE,161602,183149,ranthipeptide,RiPPs,2806,2806,2806
GCA_016720445.1,JADKKP010000018.1.region001,JADKKP010000018,FALSE,99798,110590,RiPP-like,RiPPs,6095,6095,6095
GCA_016720465.1,JADKKO010000002.1.region001,JADKKO010000002,FALSE,417839,440211,lassopeptide,RiPPs,6090,6090,6090
GCA_016720465.1,JADKKO010000004.1.region001,JADKKO010000004,FALSE,432966,443821,RiPP-like,RiPPs,4583,4583,4583
GCA_016720475.1,JADKKN010000001.1.region001,JADKKN010000001,FALSE,380348,402624,terpene,Terpene,3069,3069,3069
GCA_016720475.1,JADKKN010000005.1.region001,JADKKN010000005,FALSE,43396,84596,arylpolyene,Others,3071,3071,3071
GCA_016720475.1,JADKKN010000007.1.region001,JADKKN010000007,FALSE,12190,58365,arylpolyene;resorcinol,Others,2811,2811,2811
GCA_016720475.1,JADKKN010000008.1.region001,JADKKN010000008,FALSE,6968,17853,RiPP-like,RiPPs,3070,3070,3070
GCA_016720495.1,JADKKM010000003.1.region001,JADKKM010000003,FALSE,448826,469672,terpene,Terpene,3261,3261,3261
GCA_016720525.1,JADKKL010000004.1.region001,JADKKL010000004,FALSE,148063,168903,terpene,Terpene,4917,4917,4917
GCA_016720545.1,JADKKK010000001.1.region001,JADKKK010000001,FALSE,680505,701435,terpene,Terpene,6076,6076,6076
