genome_id,isolate,gtdb202_tax,n_bgcs,n_contigs,total_bp,longest_contig_bp,mean_contig_bp,completeness,contamination,circular,strain_heter0geneity,drep_95_cluster,drep_95_representative,drep_99_cluster
GCA_016720635.1,Vibo_18-Q3-R45-57_MAXAC.086_sub,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__,NA,29,3430540,629541,118294.5,93.55,0,TRUE,0,128_1,TRUE,128_1
GCA_016720325.1,Viby_18-Q3-R106-67_BATAC.284,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__,NA,27,3399405,557208,125903.9,93.05,2.38,TRUE,75,128_1,TRUE,128_2
GCA_016722045.1,Ribe_18-Q3-R11-54_MAXAC.273,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__,NA,35,6104184,1696257,174405.2,98.51,4.95,TRUE,100,80_0,TRUE,80_0
GCA_016721905.1,Skiv_18-Q3-R9-52_BAT3C.266,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__,NA,37,5354596,743140,144718.8,93.81,1.73,TRUE,50,122_1,TRUE,122_2
GCA_016722155.1,Ribe_18-Q3-R11-54_MAXAC.069,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA3362;s__,NA,32,4428376,743447,138386.8,95.54,0,TRUE,0,150_1,TRUE,150_8
GCA_016722285.1,Ribe_18-Q3-R11-54_BATAC.612,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__OLB9;s__,NA,31,5016865,1204555,161834.4,95.05,0.5,TRUE,0,131_1,TRUE,131_1
GCA_016722295.1,Ribe_18-Q3-R11-54_MAXAC.005,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA3362;s__,NA,40,3810167,639293,95254.2,90.84,0.52,TRUE,0,140_1,TRUE,140_2
GCA_016722265.1,Ribe_18-Q3-R11-54_MAXAC.036,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__,NA,11,5420453,1711584,492768.5,98.64,1.24,TRUE,50,139_1,TRUE,139_1
GCA_016717565.1,Rand_18-Q3-R56-63_MAXAC.091,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA3362;s__,NA,30,4805823,884295,160194.1,97.28,2.97,TRUE,50,150_1,TRUE,150_2
GCA_016717775.1,Rand_18-Q3-R56-63_BATAC.260,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA3362;s__,3,11,4271663,1666347,388333,98.24,2.97,TRUE,77.78,147_1,TRUE,147_1
GCA_016718205.1,OdNW_18-Q3-R42-56_MAXAC.048,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__OLB9;s__,NA,40,5667369,846970,141684.2,94.06,2.23,TRUE,60,137_1,TRUE,137_2
GCA_016718065.1,Rand_18-Q3-R56-63_BAT3C.184,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__OLB9;s__,NA,41,4779466,636510,116572.3,97.26,3.47,TRUE,57.14,133_1,TRUE,133_3
GCA_016718005.1,Rand_18-Q3-R56-63_BAT3C.136,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__OLB8;s__,NA,23,4653762,889440,202337.5,95.54,1.24,TRUE,0,114_1,TRUE,114_1
GCA_016718505.1,OdNW_18-Q3-R42-56_BAT3C.227,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__,NA,4,3113177,1091378,778294.2,93.04,0.5,TRUE,0,128_2,TRUE,128_3
GCA_016718465.1,OdNW_18-Q3-R42-56_BAT3C.339,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA3362;s__,2,5,3869654,2271404,773930.8,95.21,0.99,TRUE,100,145_1,TRUE,145_2
GCA_016718895.1,OdNE_18-Q3-R46-58_MAXAC.056,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__,NA,28,4526396,1176159,161657,98.51,2.48,TRUE,33.33,126_1,TRUE,126_1
GCA_016719855.1,Lyne_18-Q3-R50-59_BATAC.195,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA6168;s__,3,92,6833830,303743,74280.8,94.7,4.92,TRUE,40,293_0,TRUE,293_0
GCA_016719805.1,Lyne_18-Q3-R50-59_BATAC.346,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA3362;s__,NA,10,3478340,974209,347834,91.86,1.32,TRUE,0,41_1,TRUE,41_1
GCA_016719615.1,Lyne_18-Q3-R50-59_BATAC.473,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA3362;s__,NA,13,4180360,2184221,321566.2,97.25,0.59,TRUE,50,78_0,TRUE,78_0
GCA_016719085.1,Mari_18-Q3-R65-66_MAXAC.015,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__OLB8;s__,NA,33,4470116,553694,135458.1,93.94,0.99,TRUE,0,114_1,TRUE,114_4
GCA_016708675.1,Bjer_18-Q3-R1-45_BATAC.496,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__,NA,21,4788375,763126,228017.9,92.9,0.5,TRUE,0,108_1,TRUE,108_3
GCA_016707695.1,Damh_18-Q3-R51-60_MAXAC.246,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA3362;s__,NA,20,4008354,701860,200417.7,95.05,0,TRUE,0,147_1,TRUE,147_2
GCA_016708265.1,Bjer_18-Q3-R1-45_MAXAC.214,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA2365;s__,NA,16,4406903,1285981,275431.4,96.25,3.71,TRUE,90,77_0,TRUE,77_0
GCA_016707555.1,Ega_18-Q3-R5-49_BAT3C.165_sub,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA3362;s__,NA,31,4062319,502992,131042.5,92.08,3.47,TRUE,42.86,140_1,TRUE,140_1
GCA_016707545.1,Ega_18-Q3-R5-49_BAT3C.215,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA3362;s__,NA,12,4934147,1712470,411178.9,96.44,1.61,TRUE,16.67,149_1,TRUE,149_1
GCA_016707665.1,Ega_18-Q3-R5-49_BAT3C.104,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__,NA,19,5064714,1332705,266563.9,95.3,2.48,TRUE,0,108_1,TRUE,108_7
GCA_016707125.1,Ega_18-Q3-R5-49_MAXAC.048,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__,NA,25,5006812,635461,200272.5,91.21,1.49,TRUE,0,139_1,TRUE,139_1
GCA_016707225.1,Ega_18-Q3-R5-49_MAXAC.016,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__OLB8;s__,NA,14,4767943,1444128,340567.3,97.28,4.21,TRUE,76.92,114_1,TRUE,114_1
GCA_016711705.1,Hade_18-Q3-R52-61_MAXAC.021,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__OLB8;s__,NA,16,4694034,1413287,293377.1,96.53,0.99,TRUE,0,114_1,TRUE,114_1
GCA_016711515.1,Hade_18-Q3-R52-61_MAXAC.092,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__,NA,76,6839681,658156,89995.8,96.78,3.71,TRUE,55.56,47_1,TRUE,47_1
GCA_016711575.1,Hade_18-Q3-R52-61_MAXAC.064,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__,2,16,4486254,1212919,280390.9,95.87,1.49,TRUE,66.67,126_1,TRUE,126_1
GCA_016711565.1,Hade_18-Q3-R52-61_MAXAC.112,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA3362;s__,2,32,4616893,1099940,144277.9,96.53,1.98,TRUE,25,150_1,TRUE,150_7
GCA_016712145.1,Hade_18-Q3-R52-61_BAT3C.248,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA3362;s__,1,3,3980563,3004938,1326854.4,97.77,0,TRUE,0,146_2,TRUE,146_2
GCA_016712125.1,Hade_18-Q3-R52-61_BAT3C.470,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__,NA,43,5816334,1618224,135263.6,98.39,4.21,TRUE,75,139_1,TRUE,139_1
GCA_016711865.1,Hade_18-Q3-R52-61_BATAC.500,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__OLB9;s__,NA,57,4715451,470008,82727.2,94.31,2.81,TRUE,57.14,134_1,TRUE,134_1
GCA_016711145.1,Hirt_18-Q3-R61-65_BAT3C.307,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__,NA,6,3969399,1581753,661566.5,93.71,0,TRUE,0,145_1,TRUE,145_2
GCA_016711125.1,Hirt_18-Q3-R61-65_BAT3C.449,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__JABDMH01;s__,NA,14,8110758,1564633,579339.9,94.84,1.73,TRUE,25,61_0,TRUE,61_0
GCA_016711385.1,Hade_18-Q3-R52-61_MAXAC.344,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA3362;s__,NA,10,4304060,2958872,430406,97.1,1.24,TRUE,66.67,145_1,TRUE,145_1
GCA_016710925.1,Hirt_18-Q3-R61-65_BATAC.270,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__OLB9;s__,NA,16,5616814,1153927,351050.9,96.78,1.49,TRUE,0,131_1,TRUE,131_1
GCA_016710875.1,Hirt_18-Q3-R61-65_BATAC.343,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__,NA,5,5166514,1491475,1033302.8,97.65,2.72,TRUE,77.78,139_1,TRUE,139_1
GCA_016710835.1,Hirt_18-Q3-R61-65_BATAC.511,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__,NA,17,4629860,1457690,272344.7,97.03,2.6,TRUE,33.33,126_1,TRUE,126_1
GCA_016709375.1,EsbW_18-Q3-R4-48_MAXAC.007,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA3362;s__,NA,57,4544409,541332,79726.5,91.67,4.42,TRUE,62.96,140_1,TRUE,140_3
GCA_016709475.1,EsbW_18-Q3-R4-48_BATAC.476_sub,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__OLB9;s__,NA,47,4794466,587445,102009.9,94.55,4.87,TRUE,85.71,133_1,TRUE,133_4
GCA_016710115.1,EsbW_18-Q3-R4-48_BAT3C.148,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__,NA,24,4453041,612851,185543.4,92.92,2.72,TRUE,14.29,296_0,TRUE,296_0
GCA_016709995.1,EsbW_18-Q3-R4-48_BAT3C.222,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__,NA,6,5276914,3378579,879485.7,96.74,0.5,TRUE,0,139_1,TRUE,139_1
GCA_016710025.1,EsbW_18-Q3-R4-48_BAT3C.281,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__OLB9;s__,NA,96,6134657,430913,63902.7,90.98,4.95,TRUE,18.18,137_1,TRUE,137_1
GCA_016710485.1,Hjor_18-Q3-R7-51_MAXAC.008,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__OLB8;s__,NA,65,4876779,592971,75027.4,95.69,2.72,TRUE,50,114_1,TRUE,114_6
GCA_016710265.1,Ejby_18-Q3-R6-50_BATAC.463,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA3362;s__,NA,7,4024898,1292109,574985.4,97.77,0,TRUE,0,147_1,TRUE,147_1
GCA_016710235.1,EsbE_18-Q3-R3-47_MAXAC.169,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA3362;s__,1,3,3504761,3495272,1168253.6,98.02,0.5,TRUE,0,41_1,TRUE,41_1
GCA_016710625.1,Hjor_18-Q3-R7-51_BATAC.116,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__,NA,58,4409674,412904,76028.9,96.26,1.98,TRUE,25,75_0,TRUE,75_0
GCA_016710585.1,Hjor_18-Q3-R7-51_BATAC.198,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA3362;s__,NA,53,4334337,516314,81779.9,97.77,4.57,TRUE,0,141_0,TRUE,141_0
GCA_016706665.1,Ejby_18-Q3-R6-50_BATAC.240,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__OLB8;s__OLB8 sp001567405,NA,18,3960261,1230147,220014.5,97.03,2.48,TRUE,40,115_0,TRUE,115_0
GCA_016706925.1,Ejby_18-Q3-R6-50_BAT3C.142_sub,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA3362;s__,NA,50,5315207,974714,106304.1,97.9,3.96,TRUE,66.67,150_1,TRUE,150_4
GCA_016706585.1,Ejby_18-Q3-R6-50_BATAC.272,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA3362;s__,NA,3,3707187,3646647,1235729,98.51,1.98,TRUE,100,146_1,TRUE,146_1
GCA_016706465.1,Ejby_18-Q3-R6-50_MAXAC.047,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__,NA,18,4228619,740164,234923.3,96.04,0.99,TRUE,0,126_1,TRUE,126_1
GCA_016706365.1,Ejby_18-Q3-R6-50_MAXAC.240,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__SLDF01;s__,NA,27,4899191,570402,181451.5,91.57,1.75,TRUE,33.33,129_0,TRUE,129_0
GCA_016705745.1,EsbE_18-Q3-R3-47_MAXAC.073,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA3362;s__,NA,27,4872896,1393697,180477.6,98.27,3.22,TRUE,88.89,150_1,TRUE,150_5
GCA_016705665.1,EsbE_18-Q3-R3-47_MAXAC.154,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA3362;s__,NA,8,3965216,3661065,495652,98.51,4.46,TRUE,90,146_1,TRUE,146_1
GCA_016706025.1,EsbE_18-Q3-R3-47_BATAC.232,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__,NA,33,5833281,1935946,176766.1,98.64,3.47,TRUE,55.56,139_1,TRUE,139_1
GCA_016704955.1,AalE_18-Q3-R2-46_MAXAC.064,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__,NA,16,5333676,1623820,333354.8,98.64,1.24,TRUE,66.67,139_1,TRUE,139_1
GCA_016705015.1,AalE_18-Q3-R2-46_MAXAC.020,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__OLB8;s__,NA,26,4688936,1010437,180343.7,95.19,1.52,TRUE,42.86,114_1,TRUE,114_2
GCA_016705285.1,AalE_18-Q3-R2-46_BATAC.147,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__,NA,26,4542139,695289,174697.7,95.54,1.13,TRUE,87.5,126_1,TRUE,126_2
GCA_016705435.1,AalE_18-Q3-R2-46_BAT3C.229,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__UBA3362;s__,NA,10,4275206,1675714,427520.6,94.31,0,TRUE,0,150_1,TRUE,150_1
GCA_016704575.1,AalW_18-Q3-R10-53_BATAC.11,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__,NA,44,5846713,1177634,132879.8,98.64,2.72,TRUE,42.86,139_1,TRUE,139_1
GCA_016704595.1,AalW_18-Q3-R10-53_BAT3C.64,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__OLB8;s__,NA,9,4678233,1202194,519803.7,97.77,2.48,TRUE,57.14,114_1,TRUE,114_1
GCA_016705195.1,AalE_18-Q3-R2-46_BATAC.29,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__;g__;s__,NA,71,3568001,137132,50253.5,91.35,4.98,TRUE,33.33,158_1,TRUE,158_1
GCA_016710225.1,EsbE_18-Q3-R3-47_MAXAC.180,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__,NA,67,5143908,452489,76774.8,92.9,3.47,TRUE,0,266_1,TRUE,266_2
GCA_016709465.1,EsbW_18-Q3-R4-48_BATAC.523,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__,NA,26,5304906,708212,204034.8,96.46,3.05,TRUE,25,264_1,TRUE,264_1
GCA_016711045.1,Hirt_18-Q3-R61-65_BAT3C.578,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__,NA,16,5370622,1054468,335663.9,99.24,2.04,TRUE,20,264_1,TRUE,264_1
GCA_016711605.1,Hade_18-Q3-R52-61_MAXAC.079,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__;g__;s__,NA,51,3983759,434695,78112.9,98.03,4.21,TRUE,30,158_1,TRUE,158_2
GCA_016709195.1,Aved_18-Q3-R54-62_MAXAC.439,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__M3007;s__,2,22,5477474,1166418,248976.1,93.88,0.5,TRUE,0,63_1,TRUE,63_1
GCA_016719895.1,Lyne_18-Q3-R50-59_BATAC.172,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__M3007;s__,NA,32,5748768,497359,179649,98.51,0,TRUE,0,63_1,TRUE,63_1
GCA_016703765.1,AalW_18-Q3-R10-53_MAXAC.392,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__,3,47,4982023,449443,106000.5,96.04,1.9,TRUE,40,266_1,TRUE,266_3
GCA_016702455.1,Aved_18-Q3-R54-62_MAXAC.386,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__,NA,38,5427890,747583,142839.2,99.01,3.47,TRUE,66.67,266_1,TRUE,266_1
GCA_016709515.1,EsbW_18-Q3-R4-48_BATAC.453,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Giesbergeria;s__,NA,60,4102072,423806,68367.9,95.43,4.91,TRUE,44.44,384_0,TRUE,384_0
GCA_016712175.1,Hade_18-Q3-R52-61_BAT3C.352,d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__70-9;g__67-14;s__,NA,7,2639505,1417158,377072.2,92.67,0,TRUE,0,553_0,TRUE,553_0
GCA_016714245.1,EsbW_18-Q3-R4-48_MAXAC.154,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__B-17BO;g__UBA2475;s__,NA,29,3714263,653531,128078,94.96,2.06,TRUE,0,70_1,TRUE,70_2
GCA_016715905.1,Kalu_18-Q3-R12-55_MAXAC.082,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__B-17BO;g__UBA2475;s__,4,20,4049195,898038,202459.8,98.57,0.95,TRUE,0,69_0,TRUE,69_0
GCA_016709575.1,EsbW_18-Q3-R4-48_BATAC.389,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__B-17BO;g__;s__,NA,27,4156910,821050,153959.6,93.54,4.21,TRUE,86.67,73_0,TRUE,73_0
GCA_016704255.1,AalW_18-Q3-R10-53_BATAC.545,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__B-17BO;g__UBA2475;s__,1,47,3528183,302701,75067.7,91.83,4.68,TRUE,35.71,70_1,TRUE,70_3
GCA_016705695.1,EsbE_18-Q3-R3-47_MAXAC.117_sub,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__B-17BO;g__UBA2475;s__,NA,18,3673139,863496,204063.3,98.49,1.11,TRUE,33.33,70_1,TRUE,70_1
GCA_016706405.1,Ejby_18-Q3-R6-50_MAXAC.201,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__UBA2359;g__BJ6;s__BJ6 sp014584595,NA,5,4277870,1692003,855574,98.36,1.48,TRUE,50,125_1,TRUE,125_1
GCA_016711295.1,Hade_18-Q3-R52-61_MAXAC.389,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__UBA2359;g__;s__,NA,34,4776319,757781,140480,91.9,0.99,TRUE,0,127_0,TRUE,127_0
GCA_016711285.1,Hirt_18-Q3-R61-65_BAT3C.134,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__;g__;s__,NA,18,4029488,919104,223860.4,97.04,3.15,TRUE,80,74_0,TRUE,74_0
GCA_016708305.1,Bjer_18-Q3-R1-45_MAXAC.222,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Niabella;s__,NA,10,4083520,2341362,408352,93.85,2.06,TRUE,33.33,105_0,TRUE,105_0
GCA_016715545.1,Lyne_18-Q3-R50-59_MAXAC.278,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__UBA2359;g__BJ6;s__BJ6 sp014584595,NA,13,4241995,1205060,326307.3,95.07,1.97,TRUE,20,125_1,TRUE,125_1
GCA_016721245.1,Skiv_18-Q3-R9-52_MAXAC.081,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__;g__;s__,NA,26,3713494,495218,142826.7,97.78,3.05,TRUE,75,159_0,TRUE,159_0
GCA_016719635.1,Lyne_18-Q3-R50-59_BATAC.569,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__;g__;s__,NA,16,3536787,926056,221049.2,99.24,4.17,TRUE,61.54,160_0,TRUE,160_0
GCA_016720185.1,Viby_18-Q3-R106-67_MAXAC.158,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__UBA2359;g__BJ6;s__BJ6 sp014584595,NA,17,4140623,763652,243566.1,96.92,1.97,TRUE,0,125_1,TRUE,125_1
GCA_016718845.1,OdNE_18-Q3-R46-58_MAXAC.028,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__UBA2359;g__;s__,NA,115,6455296,286757,56133,91.33,2.46,TRUE,80,62_0,TRUE,62_0
GCA_016699615.1,Fred_18-Q3-R57-64_BATAC.414,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__;g__;s__,NA,1,2986848,2986848,2986848,96.95,0,TRUE,0,154_0,TRUE,154_0
GCA_016700115.1,Kalu_18-Q3-R12-55_MAXAC.067_cln,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__UBA2359;g__UBA2359;s__,NA,1,5966411,5966411,5966411,99.01,0.99,TRUE,0,17_0,TRUE,17_0
GCA_016702425.1,Aved_18-Q3-R54-62_MAXAC.344,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__UBA2359;g__BJ6;s__BJ6 sp014584595,NA,7,4452840,4167716,636120,99.01,3.69,TRUE,62.5,125_1,TRUE,125_1
GCA_016703795.1,AalW_18-Q3-R10-53_MAXAC.353,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__UBA2359;g__BJ6;s__BJ6 sp014584595,1,10,4314232,1691517,431423.2,97.51,2.22,TRUE,20,125_1,TRUE,125_1
GCA_016703235.1,Aved_18-Q3-R54-62_BATAC.490,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__;s__,2,7,3619951,1659561,517135.8,98.91,0.43,TRUE,0,518_1,TRUE,518_1
GCA_016703395.1,Aved_18-Q3-R54-62_BATAC.253,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingorhabdus_B;s__,NA,7,3026160,1885054,432308.6,99.25,1.24,TRUE,60,516_1,TRUE,516_1
GCA_016717925.1,Rand_18-Q3-R56-63_BAT3C.197,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__;s__,NA,25,3120919,425570,124836.8,97.39,1.3,TRUE,0,518_1,TRUE,518_3
GCA_016720115.1,Lyne_18-Q3-R50-59_BAT3C.1,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingorhabdus_B;s__,NA,2,3105323,1817084,1552661.5,99.25,0.56,TRUE,0,516_1,TRUE,516_1
GCA_016719185.1,Mari_18-Q3-R65-66_BATAC.31,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingorhabdus_B;s__,NA,12,2960683,767003,246723.6,95.22,0.77,TRUE,25,515_1,TRUE,515_1
GCA_016721485.1,Skiv_18-Q3-R9-52_BATAC.351,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__;s__,NA,30,3838162,1303501,127938.7,97.09,3.99,TRUE,72.22,518_1,TRUE,518_5
GCA_016721875.1,Skiv_18-Q3-R9-52_BAT3C.184,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingorhabdus_B;s__,NA,15,2999750,595814,199983.3,94.41,0.26,TRUE,0,515_1,TRUE,515_1
